,value
39705,0
39706,1
39707,1
39708,1
39709,1
39710,0
39711,0
39712,0
39713,0
39714,1
39715,1
39716,1
39717,1
39718,0
39719,0
39720,0
39721,0
39722,0
39723,0
39724,1
39725,1
39726,0
39727,0
39728,1
39729,1
39730,0
39731,0
39732,0
39733,0
39734,0
39735,0
39736,0
39737,0
39738,0
39739,0
39740,1
39741,1
39742,0
39743,0
39744,1
39745,1
39746,1
39747,1
39748,1
39749,1
39750,1
39751,1
39752,0
39753,0
39754,0
39755,0
39756,1
39757,1
39758,1
39759,1
39760,0
39761,0
39762,1
39763,1
39764,1
39765,1
39766,0
39767,0
39768,0
39769,0
39770,0
39771,0
39772,0
39773,0
39774,1
39775,1
39776,0
39777,0
39778,0
39779,0
39780,1
39781,1
39782,1
39783,1
39784,1
39785,1
39786,0
39787,0
39788,0
39789,0
39790,0
39791,0
39792,0
39793,0
39794,1
39795,1
39796,0
39797,0
39798,1
39799,1
39800,0
39801,0
39802,1
39803,1
39804,0
39805,0
39806,1
39807,1
39808,1
39809,1
39810,0
39811,0
39812,1
39813,1
39814,0
39815,0
39816,0
39817,0
39818,0
39819,0
39820,0
39821,0
39822,1
39823,1
39824,0
39825,0
39826,0
39827,0
39828,1
39829,1
39830,0
39831,0
39832,0
39833,0
39834,0
39835,0
39836,0
39837,0
39838,1
39839,1
39840,1
39841,1
39842,0
39843,0
39844,0
39845,0
39846,1
39847,1
39848,1
39849,1
39850,0
39851,0
39852,1
39853,1
39854,1
39855,1
39856,1
39857,1
39858,0
39859,0
39860,1
39861,1
39862,1
39863,1
39864,1
39865,1
39866,1
39867,1
39868,0
39869,0
39870,1
39871,1
39872,1
39873,1
39874,0
39875,0
39876,1
39877,1
39878,1
39879,1
39880,0
39881,0
39882,1
39883,1
39884,0
39885,0
39886,1
39887,1
39888,0
39889,0
39890,0
39891,0
39892,0
39893,0
39894,1
39895,1
39896,1
39897,1
39898,1
39899,1
39900,0
39901,0
39902,0
39903,0
39904,1
39905,1
39906,1
39907,1
39908,0
39909,0
39910,0
39911,0
39912,1
39913,1
39914,1
39915,1
39916,0
39917,0
39918,0
39919,0
39920,1
39921,1
39922,0
39923,0
39924,0
39925,0
39926,1
39927,1
39928,0
39929,0
39930,1
39931,1
39932,0
39933,0
39934,1
39935,1
39936,1
39937,1
39938,0
39939,0
39940,0
39941,0
39942,1
39943,1
39944,1
39945,1
39946,0
39947,0
39948,1
39949,1
39950,0
39951,0
39952,1
39953,1
39954,0
39955,0
39956,0
39957,0
39958,1
39959,1
39960,1
39961,1
39962,0
39963,0
39964,0
39965,0
39966,0
39967,0
39968,0
39969,0
39970,1
39971,1
39972,1
39973,1
39974,0
39975,0
39976,0
39977,0
39978,0
39979,0
39980,1
39981,1
39982,0
39983,0
39984,1
39985,1
39986,0
39987,0
39988,0
39989,0
39990,1
39991,1
39992,0
39993,0
39994,0
39995,0
39996,1
39997,1
39998,1
39999,1
40000,0
40001,0
40002,1
40003,1
40004,0
40005,0
40006,0
40007,0
40008,0
40009,0
40010,0
40011,0
40012,0
40013,0
40014,1
40015,1
40016,0
40017,0
40018,1
40019,1
40020,0
40021,0
40022,0
40023,0
40024,1
40025,1
40026,1
40027,1
40028,0
40029,0
40030,1
40031,1
40032,1
40033,1
40034,1
40035,1
40036,0
40037,0
40038,1
40039,1
40040,1
40041,1
40042,1
40043,1
40044,1
40045,1
40046,0
40047,0
40048,1
40049,1
40050,0
40051,0
40052,1
40053,1
40054,0
40055,0
40056,1
40057,1
40058,1
40059,1
40060,0
40061,0
40062,0
40063,0
40064,1
40065,1
40066,0
40067,0
40068,0
40069,0
40070,1
40071,1
40072,1
40073,1
40074,0
40075,0
40076,0
40077,0
40078,1
40079,1
40080,1
40081,1
40082,0
40083,0
40084,0
40085,0
40086,1
40087,1
40088,0
40089,0
40090,0
40091,0
40092,0
40093,0
40094,0
40095,0
40096,1
40097,1
40098,0
40099,0
40100,1
40101,1
40102,0
40103,0
40104,1
40105,1
40106,0
40107,0
40108,0
40109,0
40110,0
40111,0
40112,0
40113,0
40114,1
40115,1
40116,0
40117,0
40118,1
40119,1
40120,1
40121,1
40122,0
40123,0
40124,0
40125,0
40126,0
40127,0
40128,0
40129,0
40130,1
40131,1
40132,1
40133,1
40134,0
40135,0
40136,1
40137,1
40138,1
40139,1
40140,0
40141,0
40142,1
40143,1
40144,0
40145,0
40146,0
40147,0
40148,1
40149,1
40150,1
40151,1
40152,0
40153,0
40154,0
40155,0
40156,0
40157,0
40158,0
40159,0
40160,0
40161,0
40162,1
40163,1
40164,1
40165,1
40166,0
40167,0
40168,1
40169,1
40170,0
40171,0
40172,1
40173,1
40174,1
40175,1
40176,1
40177,1
40178,0
40179,0
40180,0
40181,0
40182,0
40183,0
40184,0
40185,0
40186,0
40187,0
40188,0
40189,0
40190,0
40191,0
40192,0
40193,0
40194,1
40195,1
40196,0
40197,0
40198,0
40199,0
40200,0
40201,0
40202,0
40203,0
40204,0
40205,0
40206,1
40207,1
40208,0
40209,0
40210,0
40211,0
40212,0
40213,0
40214,0
40215,0
40216,0
40217,0
40218,1
40219,1
40220,0
40221,0
40222,0
40223,0
40224,1
40225,1
40226,0
40227,0
40228,0
40229,0
40230,0
40231,0
40232,1
40233,1
40234,0
40235,0
40236,0
40237,0
40238,0
40239,0
40240,1
40241,1
40242,1
40243,1
40244,0
40245,0
40246,0
40247,0
40248,1
40249,1
40250,1
40251,1
40252,0
40253,0
40254,1
40255,1
40256,1
40257,1
40258,0
40259,0
40260,0
40261,0
40262,0
40263,0
40264,0
40265,0
40266,0
40267,0
40268,0
40269,0
40270,0
40271,0
40272,0
40273,0
40274,1
40275,1
40276,1
40277,1
40278,0
40279,0
40280,0
40281,0
40282,1
40283,1
40284,0
40285,0
40286,1
40287,1
40288,0
40289,0
40290,0
40291,0
40292,0
40293,0
40294,0
40295,0
40296,0
40297,0
40298,1
40299,1
40300,0
40301,0
40302,1
40303,1
40304,1
40305,1
40306,0
40307,0
40308,1
40309,1
40310,1
40311,1
40312,1
40313,1
40314,0
40315,0
40316,1
40317,1
40318,1
40319,1
40320,0
40321,0
40322,0
40323,0
40324,1
40325,1
40326,1
40327,1
40328,0
40329,0
40330,1
40331,1
40332,1
40333,1
40334,0
40335,0
40336,0
40337,0
40338,1
40339,1
40340,0
40341,0
40342,0
40343,0
40344,1
40345,1
40346,0
40347,0
40348,1
40349,1
40350,0
40351,0
40352,0
40353,0
40354,0
40355,0
40356,1
40357,1
40358,0
40359,0
40360,1
40361,1
40362,0
40363,0
40364,0
40365,0
40366,1
40367,1
40368,0
40369,0
40370,0
40371,0
40372,1
40373,1
40374,1
40375,1
40376,1
40377,1
40378,0
40379,0
40380,1
40381,1
40382,1
40383,1
40384,1
40385,1
40386,0
40387,0
40388,0
40389,0
40390,0
40391,0
40392,1
40393,1
40394,0
40395,0
40396,1
40397,1
40398,0
40399,0
40400,0
40401,0
40402,1
40403,1
40404,0
40405,0
40406,1
40407,1
40408,1
40409,1
40410,1
40411,1
40412,1
40413,1
40414,1
40415,1
40416,1
40417,1
40418,1
40419,1
40420,1
40421,1
40422,0
40423,0
40424,0
40425,0
40426,0
40427,0
40428,1
40429,1
40430,1
40431,1
40432,0
40433,0
40434,0
40435,0
40436,1
40437,1
40438,1
40439,1
40440,0
40441,0
40442,0
40443,0
40444,0
40445,0
40446,1
40447,1
40448,1
40449,1
40450,1
40451,1
40452,1
40453,1
40454,0
40455,0
40456,1
40457,1
40458,0
40459,0
40460,0
40461,0
40462,1
40463,1
40464,1
40465,1
40466,1
40467,1
40468,1
40469,1
40470,1
40471,1
40472,0
40473,0
40474,0
40475,0
40476,1
40477,1
40478,1
40479,1
40480,0
40481,0
40482,0
40483,0
40484,1
40485,1
40486,0
40487,0
40488,0
40489,0
40490,0
40491,0
40492,1
40493,1
40494,0
40495,0
40496,1
40497,1
40498,1
40499,1
40500,1
40501,1
40502,1
40503,1
40504,0
40505,0
40506,0
40507,0
40508,0
40509,0
40510,1
40511,1
40512,1
40513,1
40514,1
40515,1
40516,0
40517,0
40518,1
40519,1
40520,1
40521,1
40522,0
40523,0
40524,0
40525,0
40526,1
40527,1
40528,1
40529,1
40530,0
40531,0
40532,1
40533,1
40534,1
40535,1
40536,1
40537,1
40538,1
40539,1
40540,0
40541,0
40542,0
40543,0
40544,0
40545,0
40546,0
40547,0
40548,0
40549,0
40550,0
40551,0
40552,0
40553,0
40554,1
40555,1
40556,1
40557,1
40558,0
40559,0
40560,1
40561,1
40562,1
40563,1
40564,1
40565,1
40566,0
40567,0
40568,1
40569,1
40570,0
40571,0
40572,0
40573,0
40574,1
40575,1
40576,1
40577,1
40578,0
40579,0
40580,0
40581,0
40582,0
40583,0
40584,0
40585,0
40586,1
40587,1
40588,0
40589,0
40590,0
40591,0
40592,0
40593,0
40594,0
40595,0
40596,0
40597,0
40598,1
40599,1
40600,0
40601,0
40602,0
40603,0
40604,0
40605,0
40606,0
40607,0
40608,0
40609,0
40610,0
40611,0
40612,1
40613,1
40614,0
40615,0
40616,1
40617,1
40618,0
40619,0
40620,1
40621,1
40622,0
40623,0
40624,1
40625,1
40626,0
40627,0
40628,0
40629,0
40630,1
40631,1
40632,0
40633,0
40634,0
40635,0
40636,0
40637,0
40638,0
40639,0
40640,0
40641,0
40642,1
40643,1
40644,0
40645,0
40646,1
40647,1
40648,0
40649,0
40650,1
40651,1
40652,0
40653,0
40654,1
40655,1
40656,1
40657,1
40658,1
40659,1
40660,1
40661,1
40662,1
40663,1
40664,1
40665,1
40666,0
40667,0
40668,0
40669,0
40670,0
40671,0
40672,0
40673,0
40674,0
40675,0
40676,1
40677,1
40678,0
40679,0
40680,0
40681,0
40682,1
40683,1
40684,0
40685,0
40686,0
40687,0
40688,0
40689,0
40690,0
40691,0
40692,1
40693,1
40694,1
40695,1
40696,0
40697,0
40698,1
40699,1
40700,0
40701,0
40702,0
40703,0
40704,0
40705,0
40706,1
40707,1
40708,0
40709,0
40710,0
40711,0
40712,0
40713,0
40714,1
40715,1
40716,0
40717,0
40718,1
40719,1
40720,1
40721,1
40722,0
40723,0
40724,0
40725,0
40726,1
40727,1
40728,1
40729,1
40730,1
40731,1
40732,0
40733,0
40734,0
40735,0
40736,0
40737,0
40738,1
40739,1
40740,0
40741,0
40742,1
40743,1
40744,0
40745,0
40746,1
40747,1
40748,0
40749,0
40750,0
40751,0
40752,1
40753,1
40754,0
40755,0
40756,1
40757,1
40758,1
40759,1
40760,1
40761,1
40762,0
40763,0
40764,0
40765,0
40766,0
40767,0
40768,1
40769,1
40770,0
40771,0
40772,0
40773,0
40774,1
40775,1
40776,1
40777,1
40778,1
40779,1
40780,0
40781,0
40782,1
40783,1
40784,0
40785,0
40786,1
40787,1
40788,0
40789,0
40790,0
40791,0
40792,0
40793,0
40794,1
40795,1
40796,1
40797,1
40798,0
40799,0
40800,1
40801,1
40802,1
40803,1
40804,0
40805,0
40806,0
40807,0
40808,1
40809,1
40810,1
40811,1
40812,0
40813,0
40814,1
40815,1
40816,1
40817,1
40818,1
40819,1
40820,0
40821,0
40822,0
40823,0
40824,1
40825,1
40826,1
40827,1
40828,1
40829,1
40830,1
40831,1
40832,1
40833,1
40834,0
40835,0
40836,0
40837,0
40838,0
40839,0
40840,1
40841,1
40842,0
40843,0
40844,0
40845,0
40846,1
40847,1
40848,1
40849,1
40850,1
40851,1
40852,1
40853,1
40854,0
40855,0
40856,0
40857,0
40858,0
40859,0
40860,1
40861,1
40862,0
40863,0
40864,0
40865,0
40866,1
40867,1
40868,0
40869,0
40870,0
40871,0
40872,0
40873,0
40874,0
40875,0
40876,1
40877,1
40878,1
40879,1
40880,0
40881,0
40882,0
40883,0
40884,0
40885,0
40886,1
40887,1
40888,0
40889,0
40890,1
40891,1
40892,0
40893,0
40894,1
40895,1
40896,1
40897,1
40898,1
40899,1
40900,0
40901,0
40902,1
40903,1
40904,1
40905,1
40906,0
40907,0
40908,0
40909,0
40910,0
40911,0
40912,0
40913,0
40914,1
40915,1
40916,1
40917,1
40918,0
40919,0
40920,1
40921,1
40922,0
40923,0
40924,1
40925,1
40926,0
40927,0
40928,1
40929,1
40930,1
40931,1
40932,0
40933,0
40934,0
40935,0
40936,0
40937,0
40938,1
40939,1
40940,1
40941,1
40942,1
40943,1
40944,1
40945,1
40946,1
40947,1
40948,1
40949,1
40950,0
40951,0
40952,1
40953,1
40954,1
40955,1
40956,0
40957,0
40958,1
40959,1
40960,1
40961,1
40962,0
40963,0
40964,1
40965,1
40966,0
40967,0
40968,0
40969,0
40970,0
40971,0
40972,1
40973,1
40974,0
40975,0
40976,1
40977,1
40978,0
40979,0
40980,1
40981,1
40982,0
40983,0
40984,1
40985,1
40986,1
40987,1
40988,1
40989,1
40990,0
40991,0
40992,1
40993,1
40994,0
40995,0
40996,1
40997,1
40998,0
40999,0
41000,1
41001,1
41002,0
41003,0
41004,0
41005,0
41006,1
41007,1
41008,0
41009,0
41010,1
41011,1
41012,0
41013,0
41014,0
41015,0
41016,0
41017,0
41018,0
41019,0
41020,1
41021,1
41022,0
41023,0
41024,0
41025,0
41026,0
41027,0
41028,0
41029,0
41030,1
41031,1
41032,0
41033,0
41034,0
41035,0
41036,1
41037,1
41038,0
41039,0
41040,0
41041,0
41042,0
41043,0
41044,0
41045,0
41046,1
41047,1
41048,0
41049,0
41050,1
41051,1
41052,0
41053,0
41054,0
41055,0
41056,1
41057,1
41058,1
41059,1
41060,0
41061,0
41062,1
41063,1
41064,0
41065,0
41066,1
41067,1
41068,1
41069,1
41070,0
41071,0
41072,0
41073,0
41074,0
41075,0
41076,0
41077,0
41078,1
41079,1
41080,1
41081,1
41082,0
41083,0
41084,0
41085,0
41086,0
41087,0
41088,1
41089,1
41090,1
41091,1
41092,1
41093,1
41094,0
41095,0
41096,0
41097,0
41098,0
41099,0
41100,0
41101,0
41102,1
41103,1
41104,1
41105,1
41106,0
41107,0
41108,0
41109,0
41110,0
41111,0
41112,0
41113,0
41114,1
41115,1
41116,0
41117,0
41118,0
41119,0
41120,0
41121,0
41122,0
41123,0
41124,1
41125,1
41126,1
41127,1
41128,0
41129,0
41130,1
41131,1
41132,1
41133,1
41134,0
41135,0
41136,0
41137,0
41138,1
41139,1
41140,0
41141,0
41142,1
41143,1
41144,1
41145,1
41146,1
41147,1
41148,0
41149,0
41150,0
41151,0
41152,0
41153,0
41154,0
41155,0
41156,0
41157,0
41158,1
41159,1
41160,1
41161,1
41162,0
41163,0
41164,1
41165,1
41166,0
41167,0
41168,0
41169,0
41170,0
41171,0
41172,0
41173,0
41174,1
41175,1
41176,0
41177,0
41178,0
41179,0
41180,1
41181,1
41182,1
41183,1
41184,0
41185,0
41186,1
41187,1
41188,0
41189,0
41190,1
41191,1
41192,0
41193,0
41194,1
41195,1
41196,0
41197,0
41198,0
41199,0
41200,1
41201,1
41202,1
41203,1
41204,0
41205,0
41206,0
41207,0
41208,1
41209,1
41210,0
41211,0
41212,0
41213,0
41214,1
41215,1
41216,0
41217,0
41218,0
41219,0
41220,0
41221,0
41222,0
41223,0
41224,0
41225,0
41226,0
41227,0
41228,1
41229,1
41230,1
41231,1
41232,0
41233,0
41234,0
41235,0
41236,1
41237,1
41238,0
41239,0
41240,1
41241,1
41242,0
41243,0
41244,0
41245,0
41246,0
41247,0
41248,1
41249,1
41250,0
41251,0
41252,1
41253,1
41254,0
41255,0
41256,0
41257,0
41258,1
41259,1
41260,1
41261,1
41262,1
41263,1
41264,0
41265,0
41266,1
41267,1
41268,1
41269,1
41270,0
41271,0
41272,1
41273,1
41274,0
41275,0
41276,0
41277,0
41278,0
41279,0
41280,0
41281,0
41282,1
41283,1
41284,1
41285,1
41286,1
41287,1
41288,0
41289,0
41290,0
41291,0
41292,0
41293,0
41294,1
41295,1
41296,0
41297,0
41298,1
41299,1
41300,0
41301,0
41302,0
41303,0
41304,0
41305,0
41306,0
41307,0
41308,0
41309,0
41310,1
41311,1
41312,0
41313,0
41314,0
41315,0
41316,1
41317,1
41318,0
41319,0
41320,0
41321,0
41322,1
41323,1
41324,1
41325,1
41326,0
41327,0
41328,1
41329,1
41330,1
41331,1
41332,1
41333,1
41334,0
41335,0
41336,1
41337,1
41338,0
41339,0
41340,0
41341,0
41342,0
41343,0
41344,0
41345,0
41346,0
41347,0
41348,1
41349,1
41350,1
41351,1
41352,0
41353,0
41354,0
41355,0
41356,0
41357,0
41358,1
41359,1
41360,0
41361,0
41362,0
41363,0
41364,1
41365,1
41366,1
41367,1
41368,0
41369,0
41370,0
41371,0
41372,0
41373,0
41374,1
41375,1
41376,1
41377,1
41378,0
41379,0
41380,1
41381,1
41382,0
41383,0
41384,1
41385,1
41386,0
41387,0
41388,1
41389,1
41390,0
41391,0
41392,0
41393,0
41394,1
41395,1
41396,0
41397,0
41398,0
41399,0
41400,1
41401,1
41402,1
41403,1
41404,0
41405,0
41406,1
41407,1
41408,0
41409,0
41410,1
41411,1
41412,1
41413,1
41414,0
41415,0
41416,0
41417,0
41418,0
41419,0
41420,0
41421,0
41422,1
41423,1
41424,0
41425,0
41426,0
41427,0
41428,0
41429,0
41430,1
41431,1
41432,1
41433,1
41434,0
41435,0
41436,1
41437,1
41438,0
41439,0
41440,0
41441,0
41442,1
41443,1
41444,1
41445,1
41446,0
41447,0
41448,0
41449,0
41450,1
41451,1
41452,1
41453,1
41454,1
41455,1
41456,1
41457,1
41458,1
41459,1
41460,1
41461,1
41462,1
41463,1
41464,1
41465,1
41466,0
41467,0
41468,1
41469,1
41470,1
41471,1
41472,0
41473,0
41474,0
41475,0
41476,1
41477,1
41478,0
41479,0
41480,0
41481,0
41482,1
41483,1
41484,0
41485,0
41486,1
41487,1
41488,1
41489,1
41490,0
41491,0
41492,0
41493,0
41494,0
41495,0
41496,0
41497,0
41498,1
41499,1
41500,0
41501,0
41502,1
41503,1
41504,0
41505,0
41506,0
41507,0
41508,0
41509,0
41510,1
41511,1
41512,0
41513,0
41514,1
41515,1
41516,1
41517,1
41518,0
41519,0
41520,1
41521,1
41522,0
41523,0
41524,1
41525,1
41526,0
41527,0
41528,1
41529,1
41530,0
41531,0
41532,0
41533,0
41534,0
41535,0
41536,1
41537,1
41538,0
41539,0
41540,1
41541,1
41542,0
41543,0
41544,1
41545,1
41546,1
41547,1
41548,1
41549,1
41550,0
41551,0
41552,0
41553,0
41554,0
41555,0
41556,1
41557,1
41558,0
41559,0
41560,0
41561,0
41562,0
41563,0
41564,1
41565,1
41566,1
41567,1
41568,1
41569,1
41570,0
41571,0
41572,1
41573,1
41574,0
41575,0
41576,1
41577,1
41578,0
41579,0
41580,1
41581,1
41582,1
41583,1
41584,1
41585,1
41586,1
41587,1
41588,1
41589,1
41590,0
41591,0
41592,1
41593,1
41594,0
41595,0
41596,0
41597,0
41598,1
41599,1
41600,1
41601,1
41602,0
41603,0
41604,0
41605,0
41606,0
41607,0
41608,0
41609,0
41610,0
41611,0
41612,0
41613,0
41614,0
41615,0
41616,0
41617,0
41618,0
41619,0
41620,1
41621,1
41622,1
41623,1
41624,0
41625,0
41626,1
41627,1
41628,0
41629,0
41630,0
41631,0
41632,1
41633,1
41634,0
41635,0
41636,1
41637,1
41638,0
41639,0
41640,0
41641,0
41642,1
41643,1
41644,1
41645,1
41646,1
41647,1
41648,0
41649,0
41650,1
41651,1
41652,0
41653,0
41654,0
41655,0
41656,1
41657,1
41658,1
41659,1
41660,0
41661,0
41662,0
41663,0
41664,0
41665,0
41666,0
41667,0
41668,1
41669,1
41670,1
41671,1
41672,0
41673,0
41674,1
41675,1
41676,0
41677,0
41678,0
41679,0
41680,1
41681,1
41682,0
41683,0
41684,1
41685,1
41686,1
41687,1
41688,0
41689,0
41690,0
41691,0
41692,0
41693,0
41694,1
41695,1
41696,1
41697,1
41698,1
41699,1
41700,1
41701,1
41702,0
41703,0
41704,1
41705,1
41706,0
41707,0
41708,1
41709,1
41710,0
41711,0
41712,1
41713,1
41714,0
41715,0
41716,0
41717,0
41718,1
41719,1
41720,1
41721,1
41722,0
41723,0
41724,1
41725,1
41726,0
41727,0
41728,0
41729,0
41730,1
41731,1
41732,1
41733,1
41734,1
41735,1
41736,1
41737,1
41738,1
41739,1
41740,1
41741,1
41742,0
41743,0
41744,0
41745,0
41746,0
41747,0
41748,0
41749,0
41750,1
41751,1
41752,1
41753,1
41754,0
41755,0
41756,1
41757,1
41758,1
41759,1
41760,0
41761,0
41762,0
41763,0
41764,0
41765,0
41766,0
41767,0
41768,1
41769,1
41770,1
41771,1
41772,0
41773,0
41774,0
41775,0
41776,0
41777,0
41778,0
41779,0
41780,1
41781,1
41782,0
41783,0
41784,1
41785,1
41786,0
41787,0
41788,1
41789,1
41790,0
41791,0
41792,0
41793,0
41794,1
41795,1
41796,1
41797,1
41798,1
41799,1
41800,0
41801,0
41802,0
41803,0
41804,1
41805,1
41806,1
41807,1
41808,0
41809,0
41810,0
41811,0
41812,1
41813,1
41814,1
41815,1
41816,1
41817,1
41818,0
41819,0
41820,1
41821,1
41822,1
41823,1
41824,0
41825,0
41826,0
41827,0
41828,1
41829,1
41830,1
41831,1
41832,0
41833,0
41834,1
41835,1
41836,0
41837,0
41838,1
41839,1
41840,0
41841,0
41842,0
41843,0
41844,1
41845,1
41846,1
41847,1
41848,0
41849,0
41850,1
41851,1
41852,1
41853,1
41854,1
41855,1
41856,1
41857,1
41858,0
41859,0
41860,1
41861,1
41862,0
41863,0
41864,0
41865,0
41866,1
41867,1
41868,0
41869,0
41870,1
41871,1
41872,1
41873,1
41874,1
41875,1
41876,0
41877,0
41878,0
41879,0
41880,0
41881,0
41882,0
41883,0
41884,1
41885,1
41886,1
41887,1
41888,0
41889,0
41890,1
41891,1
41892,0
41893,0
41894,1
41895,1
41896,0
41897,0
41898,0
41899,0
41900,0
41901,0
41902,1
41903,1
41904,0
41905,0
41906,0
41907,0
41908,0
41909,0
41910,0
41911,0
41912,1
41913,1
41914,0
41915,0
41916,1
41917,1
41918,1
41919,1
41920,1
41921,1
41922,1
41923,1
41924,1
41925,1
41926,1
41927,1
41928,0
41929,0
41930,0
41931,0
41932,1
41933,1
41934,1
41935,1
41936,1
41937,1
41938,0
41939,0
41940,1
41941,1
41942,1
41943,1
41944,1
41945,1
41946,0
41947,0
41948,0
41949,0
41950,0
41951,0
41952,0
41953,0
41954,0
41955,0
41956,0
41957,0
41958,1
41959,1
41960,1
41961,1
41962,0
41963,0
41964,1
41965,1
41966,0
41967,0
41968,0
41969,0
41970,1
41971,1
41972,1
41973,1
41974,0
41975,0
41976,0
41977,0
41978,0
41979,0
41980,0
41981,0
41982,1
41983,1
41984,1
41985,1
41986,1
41987,1
41988,1
41989,1
41990,1
41991,1
41992,1
41993,1
41994,0
41995,0
41996,1
41997,1
41998,0
41999,0
42000,0
42001,0
42002,1
42003,1
42004,1
42005,1
42006,1
42007,1
42008,0
42009,0
42010,0
42011,0
42012,1
42013,1
42014,1
42015,1
42016,1
42017,1
42018,0
42019,0
42020,1
42021,1
42022,0
42023,0
42024,1
42025,1
42026,0
42027,0
42028,0
42029,0
42030,0
42031,0
42032,1
42033,1
42034,0
42035,0
42036,1
42037,1
42038,1
42039,1
42040,1
42041,1
42042,1
42043,1
42044,0
42045,0
42046,1
42047,1
42048,1
42049,1
42050,0
42051,0
42052,1
42053,1
42054,1
42055,1
42056,0
42057,0
42058,1
42059,1
42060,0
42061,0
42062,0
42063,0
42064,0
42065,0
42066,0
42067,0
42068,0
42069,0
42070,0
42071,0
42072,0
42073,0
42074,1
42075,1
42076,1
42077,1
42078,0
42079,0
42080,0
42081,0
42082,1
42083,1
42084,0
42085,0
42086,1
42087,1
42088,1
42089,1
42090,0
42091,0
42092,1
42093,1
42094,0
42095,0
42096,0
42097,0
42098,0
42099,0
42100,0
42101,0
42102,1
42103,1
42104,1
42105,1
42106,0
42107,0
42108,1
42109,1
42110,1
42111,1
42112,1
42113,1
42114,0
42115,0
42116,0
42117,0
42118,0
42119,0
42120,0
42121,0
42122,1
42123,1
42124,1
42125,1
42126,1
42127,1
42128,1
42129,1
42130,0
42131,0
42132,1
42133,1
42134,1
42135,1
42136,1
42137,1
42138,1
42139,1
42140,1
42141,1
42142,1
42143,1
42144,0
42145,0
42146,0
42147,0
42148,0
42149,0
42150,1
42151,1
42152,0
42153,0
42154,0
42155,0
42156,1
42157,1
42158,0
42159,0
42160,1
42161,1
42162,0
42163,0
42164,0
42165,0
42166,1
42167,1
42168,1
42169,1
42170,0
42171,0
42172,0
42173,0
42174,0
42175,0
42176,1
42177,1
42178,0
42179,0
42180,0
42181,0
42182,0
42183,0
42184,0
42185,0
42186,0
42187,0
42188,1
42189,1
42190,0
42191,0
42192,0
42193,0
42194,1
42195,1
42196,1
42197,1
42198,0
42199,0
42200,1
42201,1
42202,1
42203,1
42204,0
42205,0
42206,0
42207,0
42208,1
42209,1
42210,1
42211,1
42212,0
42213,0
42214,0
42215,0
42216,1
42217,1
42218,0
42219,0
42220,0
42221,0
42222,1
42223,1
42224,0
42225,0
42226,0
42227,0
42228,0
42229,0
42230,1
42231,1
42232,1
42233,1
42234,1
42235,1
42236,1
42237,1
42238,0
42239,0
42240,1
42241,1
42242,1
42243,1
42244,1
42245,1
42246,1
42247,1
42248,1
42249,1
42250,0
42251,0
42252,1
42253,1
42254,1
42255,1
42256,0
42257,0
42258,0
42259,0
42260,1
42261,1
42262,0
42263,0
42264,1
42265,1
42266,0
42267,0
42268,1
42269,1
42270,1
42271,1
42272,1
42273,1
42274,1
42275,1
42276,0
42277,0
42278,1
42279,1
42280,1
42281,1
42282,0
42283,0
42284,0
42285,0
42286,0
42287,0
42288,0
42289,0
42290,0
42291,0
42292,0
42293,0
42294,0
42295,0
42296,1
42297,1
42298,0
42299,0
42300,1
42301,1
42302,0
42303,0
42304,1
42305,1
42306,0
42307,0
42308,1
42309,1
42310,1
42311,1
42312,1
42313,1
42314,1
42315,1
42316,1
42317,1
42318,0
42319,0
42320,1
42321,1
42322,1
42323,1
42324,0
42325,0
42326,0
42327,0
42328,0
42329,0
42330,1
42331,1
42332,1
42333,1
42334,0
42335,0
42336,0
42337,0
42338,0
42339,0
42340,0
42341,0
42342,0
42343,0
42344,0
42345,0
42346,1
42347,1
42348,0
42349,0
42350,0
42351,0
42352,0
42353,0
42354,1
42355,1
42356,1
42357,1
42358,0
42359,0
42360,1
42361,1
42362,0
42363,0
42364,0
42365,0
42366,1
42367,1
42368,0
42369,0
42370,1
42371,1
42372,1
42373,1
42374,0
42375,0
42376,1
42377,1
42378,0
42379,0
42380,1
42381,1
42382,1
42383,1
42384,1
42385,1
42386,0
42387,0
42388,0
42389,0
42390,0
42391,0
42392,1
42393,1
42394,1
42395,1
42396,1
42397,1
42398,0
42399,0
42400,1
42401,1
42402,0
42403,0
42404,0
42405,0
42406,0
42407,0
42408,1
42409,1
42410,1
42411,1
42412,1
42413,1
42414,0
42415,0
42416,0
42417,0
42418,1
42419,1
42420,0
42421,0
42422,1
42423,1
42424,1
42425,1
42426,0
42427,0
42428,1
42429,1
42430,0
42431,0
42432,1
42433,1
42434,0
42435,0
42436,1
42437,1
42438,1
42439,1
42440,0
42441,0
42442,0
42443,0
42444,0
42445,0
42446,1
42447,1
42448,1
42449,1
42450,0
42451,0
42452,0
42453,0
42454,1
42455,1
42456,1
42457,1
42458,0
42459,0
42460,1
42461,1
42462,1
42463,1
42464,0
42465,0
42466,1
42467,1
42468,0
42469,0
42470,0
42471,0
42472,1
42473,1
42474,0
42475,0
42476,1
42477,1
42478,1
42479,1
42480,0
42481,0
42482,0
42483,0
42484,0
42485,0
42486,0
42487,0
42488,0
42489,0
42490,0
42491,0
42492,0
42493,0
42494,1
42495,1
42496,1
42497,1
42498,0
42499,0
42500,0
42501,0
42502,0
42503,0
