,value
38843,0
38844,1
38845,1
38846,0
38847,0
38848,1
38849,0
38850,1
38851,1
38852,1
38853,0
38854,0
38855,1
38856,1
38857,1
38858,0
38859,1
38860,0
38861,0
38862,0
38863,1
38864,0
38865,0
38866,0
38867,0
38868,0
38869,1
38870,1
38871,1
38872,1
38873,1
38874,1
38875,0
38876,0
38877,1
38878,0
38879,1
38880,1
38881,1
38882,1
38883,1
38884,0
38885,0
38886,1
38887,1
38888,0
38889,0
38890,0
38891,0
38892,0
38893,0
38894,0
38895,0
38896,1
38897,1
38898,0
38899,1
38900,1
38901,1
38902,1
38903,1
38904,0
38905,1
38906,0
38907,0
38908,1
38909,0
38910,1
38911,0
38912,0
38913,0
38914,1
38915,1
38916,1
38917,1
38918,1
38919,0
38920,0
38921,0
38922,1
38923,1
38924,0
38925,0
38926,1
38927,1
38928,1
38929,0
38930,0
38931,1
38932,1
38933,0
38934,0
38935,0
38936,1
38937,0
38938,1
38939,0
38940,1
38941,1
38942,1
38943,1
38944,0
38945,1
38946,1
38947,1
38948,0
38949,0
38950,0
38951,0
38952,0
38953,0
38954,1
38955,0
38956,0
38957,0
38958,0
38959,0
38960,0
38961,0
38962,0
38963,0
38964,0
38965,1
38966,1
38967,1
38968,1
38969,0
38970,0
38971,0
38972,0
38973,0
38974,0
38975,1
38976,0
38977,1
38978,0
38979,1
38980,0
38981,0
38982,0
38983,1
38984,1
38985,1
38986,0
38987,1
38988,0
38989,0
38990,0
38991,0
38992,0
38993,1
38994,1
38995,0
38996,1
38997,0
38998,1
38999,0
39000,1
39001,0
39002,0
39003,0
39004,0
39005,0
39006,0
39007,0
39008,0
39009,0
39010,1
39011,0
39012,0
39013,1
39014,1
39015,1
39016,0
39017,0
39018,0
39019,1
39020,0
39021,1
39022,1
39023,1
39024,1
39025,1
39026,0
39027,1
39028,0
39029,1
39030,1
39031,0
39032,1
39033,1
39034,1
39035,1
39036,0
39037,1
39038,1
39039,1
39040,0
39041,0
39042,0
39043,1
39044,0
39045,1
39046,0
39047,1
39048,0
39049,1
39050,1
39051,1
39052,0
39053,1
39054,1
39055,0
39056,0
39057,1
39058,0
39059,0
39060,0
39061,1
39062,0
39063,1
39064,0
39065,0
39066,0
39067,1
39068,0
39069,1
39070,0
39071,0
39072,1
39073,0
39074,1
39075,0
39076,0
39077,1
39078,1
39079,0
39080,0
39081,0
39082,1
39083,1
39084,0
39085,1
39086,1
39087,1
39088,1
39089,0
39090,0
39091,1
39092,0
39093,1
39094,0
39095,0
39096,0
39097,0
39098,0
39099,1
39100,0
39101,0
39102,1
39103,0
39104,0
39105,0
39106,1
39107,1
39108,1
39109,1
39110,1
39111,1
39112,0
39113,1
39114,1
39115,1
39116,0
39117,1
39118,1
39119,1
39120,1
39121,1
39122,0
39123,1
39124,0
39125,0
39126,0
39127,0
39128,1
39129,1
39130,1
39131,0
39132,0
39133,0
39134,0
39135,0
39136,0
39137,1
39138,0
39139,1
39140,1
39141,1
39142,1
39143,1
39144,0
39145,0
39146,1
39147,1
39148,1
39149,1
39150,0
39151,1
39152,1
39153,0
39154,1
39155,1
39156,0
39157,1
39158,1
39159,0
39160,1
39161,0
39162,1
39163,0
39164,1
39165,0
39166,0
39167,0
39168,1
39169,0
39170,0
39171,1
39172,0
39173,0
39174,0
39175,0
39176,0
39177,1
39178,0
39179,1
39180,1
39181,0
39182,0
39183,1
39184,0
39185,0
39186,1
39187,1
39188,0
39189,1
39190,0
39191,1
39192,1
39193,0
39194,1
39195,0
39196,0
39197,0
39198,1
39199,0
39200,1
39201,1
39202,0
39203,0
39204,1
39205,1
39206,0
39207,1
39208,0
39209,1
39210,0
39211,1
39212,1
39213,0
39214,0
39215,0
39216,0
39217,0
39218,1
39219,0
39220,0
39221,1
39222,0
39223,0
39224,0
39225,1
39226,1
39227,1
39228,0
39229,0
39230,1
39231,1
39232,0
39233,1
39234,1
39235,0
39236,1
39237,1
39238,0
39239,0
39240,0
39241,0
39242,1
39243,1
39244,1
39245,1
39246,0
39247,1
39248,1
39249,1
39250,0
39251,0
39252,1
39253,1
39254,0
39255,0
39256,1
39257,0
39258,1
39259,1
39260,0
39261,1
39262,1
39263,0
39264,0
39265,0
39266,0
39267,0
39268,1
39269,0
39270,1
39271,1
39272,0
39273,1
39274,0
39275,1
39276,1
39277,0
39278,0
39279,0
39280,0
39281,0
39282,1
39283,1
39284,1
39285,1
39286,0
39287,1
39288,0
39289,1
39290,0
39291,1
39292,0
39293,0
39294,0
39295,1
39296,0
39297,0
39298,1
39299,0
39300,0
39301,1
39302,1
39303,0
39304,1
39305,0
39306,1
39307,0
39308,1
39309,1
39310,0
39311,0
39312,0
39313,1
39314,1
39315,1
39316,0
39317,0
39318,1
39319,0
39320,0
39321,0
39322,0
39323,0
39324,0
39325,1
39326,0
39327,1
39328,1
39329,1
39330,1
39331,0
39332,1
39333,0
39334,0
39335,0
39336,1
39337,1
39338,1
39339,1
39340,0
39341,0
39342,0
39343,1
39344,0
39345,0
39346,0
39347,1
39348,1
39349,1
39350,1
39351,0
39352,0
39353,1
39354,0
39355,1
39356,1
39357,0
39358,0
39359,0
39360,0
39361,1
39362,1
39363,0
39364,1
39365,0
39366,1
39367,0
39368,1
39369,0
39370,0
39371,1
39372,0
39373,1
39374,0
39375,1
39376,0
39377,1
39378,1
39379,1
39380,0
39381,0
39382,0
39383,0
39384,0
39385,1
39386,1
39387,0
39388,0
39389,1
39390,1
39391,0
39392,1
39393,1
39394,0
39395,1
39396,0
39397,0
39398,1
39399,0
39400,1
39401,1
39402,1
39403,0
39404,0
39405,1
39406,0
39407,0
39408,0
39409,0
39410,0
39411,0
39412,1
39413,0
39414,0
39415,0
39416,1
39417,1
39418,0
39419,1
39420,0
39421,1
39422,0
39423,1
39424,0
39425,1
39426,0
39427,1
39428,1
39429,0
39430,1
39431,1
39432,0
39433,0
39434,0
39435,0
39436,1
39437,0
39438,0
39439,0
39440,1
39441,1
39442,0
39443,0
39444,1
39445,1
39446,0
39447,1
39448,1
39449,0
39450,0
39451,0
39452,1
39453,1
39454,1
39455,1
39456,0
39457,1
39458,1
39459,1
39460,0
39461,1
39462,0
39463,1
39464,0
39465,1
39466,1
39467,0
39468,1
39469,0
39470,0
39471,1
39472,0
39473,0
39474,0
39475,0
39476,0
39477,0
39478,1
39479,1
39480,1
39481,0
39482,0
39483,1
39484,0
39485,1
39486,1
39487,1
39488,0
39489,1
39490,1
39491,1
39492,1
39493,0
39494,1
39495,1
39496,1
39497,0
39498,0
39499,0
39500,1
39501,1
39502,0
39503,1
39504,0
39505,0
39506,1
39507,0
39508,1
39509,1
39510,0
39511,0
39512,0
39513,1
39514,0
39515,1
39516,0
39517,1
39518,0
39519,0
39520,0
39521,0
39522,0
39523,1
39524,1
39525,1
39526,1
39527,0
39528,1
39529,1
39530,0
39531,0
39532,1
39533,0
39534,1
39535,1
39536,1
39537,1
39538,0
39539,0
39540,1
39541,1
39542,1
39543,1
39544,1
39545,0
39546,1
39547,1
39548,0
39549,0
39550,0
39551,0
39552,1
39553,0
39554,0
39555,1
39556,1
39557,1
39558,0
39559,0
39560,0
39561,1
39562,0
39563,1
39564,1
39565,0
39566,0
39567,1
39568,0
39569,0
39570,1
39571,1
39572,1
39573,1
39574,0
39575,0
39576,0
39577,0
39578,0
39579,1
39580,1
39581,0
39582,1
39583,1
39584,0
39585,1
39586,1
39587,1
39588,0
39589,1
39590,1
39591,1
39592,1
39593,0
39594,0
39595,1
39596,0
39597,0
39598,1
39599,0
39600,1
39601,0
39602,0
39603,1
39604,1
39605,0
39606,1
39607,1
39608,0
39609,1
39610,1
39611,1
39612,1
39613,1
39614,0
39615,0
39616,1
39617,1
39618,0
39619,1
39620,0
39621,1
39622,0
39623,1
39624,0
39625,1
39626,0
39627,0
39628,0
39629,0
39630,1
39631,0
39632,0
39633,0
39634,1
39635,1
39636,0
39637,1
39638,1
39639,0
39640,0
39641,1
39642,0
39643,0
39644,1
39645,1
39646,1
39647,1
39648,1
39649,0
39650,1
39651,0
39652,1
39653,0
39654,0
39655,0
39656,0
39657,1
39658,0
39659,0
39660,0
39661,0
39662,0
39663,0
39664,1
39665,0
39666,1
39667,0
39668,1
39669,1
39670,1
39671,0
39672,0
39673,1
39674,1
39675,1
39676,0
39677,0
39678,0
39679,0
39680,0
39681,1
39682,1
39683,0
39684,1
39685,0
39686,0
39687,0
39688,0
39689,1
39690,1
39691,1
39692,0
39693,1
39694,1
39695,0
39696,1
39697,1
39698,0
39699,0
39700,0
39701,0
39702,0
39703,1
39704,0
39705,1
39706,1
39707,0
39708,0
39709,0
39710,0
39711,1
39712,1
39713,0
39714,1
39715,0
39716,1
39717,0
39718,1
39719,1
39720,0
39721,0
39722,0
39723,0
39724,1
39725,0
39726,1
39727,0
39728,0
39729,0
39730,0
39731,0
39732,1
39733,1
39734,1
39735,0
39736,1
39737,0
39738,1
39739,0
39740,0
39741,0
39742,0
39743,0
39744,0
39745,1
39746,1
39747,1
39748,1
39749,1
39750,0
39751,0
39752,0
39753,0
39754,0
39755,0
39756,1
39757,0
39758,1
39759,0
39760,0
39761,0
39762,1
39763,1
39764,0
39765,1
39766,1
39767,0
39768,0
39769,0
39770,1
39771,0
39772,1
39773,1
39774,0
39775,0
39776,1
39777,1
39778,1
39779,0
39780,1
39781,0
39782,1
39783,0
39784,0
39785,0
39786,0
39787,1
39788,0
39789,0
39790,0
39791,0
39792,1
39793,0
39794,1
39795,1
39796,0
39797,0
39798,1
39799,1
39800,1
39801,0
39802,1
39803,1
39804,1
39805,1
39806,0
39807,0
39808,1
39809,0
39810,0
39811,1
39812,1
39813,1
39814,0
39815,1
39816,1
39817,1
39818,1
39819,1
39820,1
39821,0
39822,0
39823,0
39824,1
39825,1
39826,0
39827,0
39828,0
39829,0
39830,0
39831,0
39832,0
39833,0
39834,1
39835,0
39836,1
39837,1
39838,0
39839,1
39840,1
39841,1
39842,0
39843,0
39844,0
39845,0
39846,0
39847,0
39848,1
39849,0
39850,0
39851,0
39852,0
39853,1
39854,1
39855,1
39856,0
39857,0
39858,0
39859,0
39860,1
39861,0
39862,1
39863,1
39864,1
39865,0
39866,0
39867,0
39868,0
39869,0
39870,1
39871,0
39872,1
39873,1
39874,0
39875,0
39876,1
39877,0
39878,0
39879,0
39880,0
39881,1
39882,0
39883,1
39884,1
39885,1
39886,1
39887,0
39888,1
39889,0
39890,1
39891,1
39892,1
39893,1
39894,0
39895,1
39896,0
39897,0
39898,0
39899,0
39900,0
39901,1
39902,1
39903,0
39904,1
39905,1
39906,1
39907,0
39908,1
39909,1
39910,1
39911,1
39912,1
39913,0
39914,1
39915,0
39916,1
39917,1
39918,1
39919,0
39920,1
39921,0
39922,0
39923,1
39924,0
39925,1
39926,0
39927,0
39928,0
39929,0
39930,0
39931,1
39932,0
39933,0
39934,1
39935,0
39936,1
39937,1
39938,0
39939,1
39940,0
39941,1
39942,1
39943,0
39944,0
39945,1
39946,0
39947,0
39948,1
39949,1
39950,0
39951,0
39952,0
39953,1
39954,0
39955,1
39956,1
39957,0
39958,0
39959,1
39960,0
39961,1
39962,1
39963,0
39964,0
39965,1
39966,1
39967,1
39968,0
39969,1
39970,0
39971,0
39972,0
39973,0
39974,1
39975,0
39976,0
39977,1
39978,1
39979,0
39980,1
39981,1
39982,1
39983,0
39984,1
39985,0
39986,1
39987,1
39988,0
39989,0
39990,0
39991,0
39992,0
39993,1
39994,1
39995,1
39996,0
39997,0
39998,0
39999,0
40000,1
40001,1
40002,1
40003,0
40004,1
40005,0
40006,0
40007,1
40008,0
40009,1
40010,0
40011,0
40012,1
40013,0
40014,1
40015,1
40016,0
40017,0
40018,1
40019,1
40020,0
40021,1
40022,1
40023,0
40024,1
40025,0
40026,1
40027,1
40028,0
40029,0
40030,1
40031,1
40032,0
40033,1
40034,0
40035,0
40036,1
40037,0
40038,1
40039,0
40040,1
40041,1
40042,0
40043,0
40044,1
40045,0
40046,0
40047,1
40048,1
40049,0
40050,0
40051,1
40052,1
40053,1
40054,1
40055,1
40056,0
40057,1
40058,0
40059,0
40060,0
40061,0
40062,0
40063,1
40064,1
40065,1
40066,1
40067,0
40068,0
40069,1
40070,1
40071,0
40072,1
40073,1
40074,0
40075,0
40076,1
40077,0
40078,1
40079,1
40080,0
40081,1
40082,1
40083,1
40084,0
40085,0
40086,0
40087,0
40088,0
40089,0
40090,1
40091,0
40092,0
40093,0
40094,1
40095,0
40096,0
40097,0
40098,1
40099,0
40100,0
40101,0
40102,0
40103,0
40104,0
40105,1
40106,1
40107,1
40108,1
40109,0
40110,0
40111,0
40112,0
40113,1
40114,1
40115,0
40116,1
40117,1
40118,1
40119,0
40120,0
40121,1
40122,1
40123,0
40124,0
40125,0
40126,0
40127,0
40128,0
40129,0
40130,1
40131,1
40132,0
40133,0
40134,0
40135,0
40136,1
40137,1
40138,0
40139,0
40140,0
40141,0
40142,0
40143,0
40144,0
40145,1
40146,1
40147,1
40148,0
40149,0
40150,0
40151,1
40152,1
40153,1
40154,1
40155,0
40156,1
40157,0
40158,1
40159,1
40160,0
40161,0
40162,1
40163,0
40164,0
40165,0
40166,1
40167,1
40168,0
40169,1
40170,0
40171,1
40172,1
40173,1
40174,1
40175,0
40176,0
40177,1
40178,0
40179,1
40180,1
40181,1
40182,0
40183,1
40184,0
40185,0
40186,1
40187,1
40188,0
40189,0
40190,0
40191,1
40192,0
40193,0
40194,0
40195,1
40196,0
40197,1
40198,0
40199,1
40200,0
40201,0
40202,1
40203,0
40204,0
40205,1
40206,1
40207,1
40208,0
40209,0
40210,1
40211,0
40212,1
40213,0
40214,0
40215,0
40216,1
40217,0
40218,1
40219,0
40220,0
40221,1
40222,0
40223,1
40224,0
40225,0
40226,0
40227,1
40228,0
40229,1
40230,0
40231,1
40232,0
40233,0
40234,0
40235,0
40236,0
40237,0
40238,0
40239,0
40240,1
40241,0
40242,0
40243,0
40244,0
40245,1
40246,0
40247,0
40248,1
40249,1
40250,1
40251,0
40252,1
40253,0
40254,1
40255,0
40256,0
40257,0
40258,1
40259,0
40260,0
40261,1
40262,0
40263,0
40264,0
40265,0
40266,1
40267,1
40268,1
40269,1
40270,0
40271,0
40272,0
40273,0
40274,0
40275,0
40276,0
40277,0
40278,1
40279,1
40280,0
40281,1
40282,0
40283,1
40284,1
40285,1
40286,0
40287,0
40288,1
40289,1
40290,0
40291,1
40292,0
40293,1
40294,1
40295,1
40296,0
40297,0
40298,0
40299,0
40300,1
40301,1
40302,1
40303,0
40304,0
40305,0
40306,0
40307,1
40308,1
40309,1
40310,1
40311,0
40312,1
40313,1
40314,0
40315,1
40316,0
40317,1
40318,0
40319,1
40320,0
40321,0
40322,1
40323,1
40324,1
40325,1
40326,0
40327,0
40328,0
40329,1
40330,1
40331,0
40332,0
40333,0
40334,0
40335,1
40336,1
40337,0
40338,0
40339,1
40340,0
40341,0
40342,0
40343,1
40344,0
40345,1
40346,1
40347,1
40348,1
40349,1
40350,1
40351,1
40352,0
40353,1
40354,0
40355,0
40356,0
40357,1
40358,1
40359,1
40360,0
40361,1
40362,1
40363,0
40364,0
40365,0
40366,0
40367,1
40368,1
40369,1
40370,1
40371,1
40372,0
40373,0
40374,0
40375,1
40376,1
40377,0
40378,1
40379,1
40380,1
40381,0
40382,1
40383,1
40384,1
40385,1
40386,0
40387,0
40388,0
40389,1
40390,1
40391,1
40392,0
40393,1
40394,0
40395,0
40396,1
40397,0
40398,0
40399,0
40400,1
40401,1
40402,0
40403,0
40404,0
40405,0
40406,1
40407,1
40408,0
40409,0
40410,1
40411,0
40412,1
40413,0
40414,0
40415,1
40416,0
40417,0
40418,0
40419,0
40420,1
40421,1
40422,1
40423,0
40424,1
40425,0
40426,0
40427,0
40428,1
40429,0
40430,1
40431,1
40432,1
40433,0
40434,1
40435,1
40436,0
40437,0
40438,0
40439,0
40440,1
40441,1
40442,0
40443,0
40444,1
40445,0
40446,1
40447,1
40448,0
40449,0
40450,0
40451,0
40452,0
40453,1
40454,0
40455,0
40456,0
40457,0
40458,1
40459,1
40460,1
40461,0
40462,1
40463,1
40464,0
40465,1
40466,1
40467,1
40468,1
40469,1
40470,0
40471,1
40472,0
40473,0
40474,0
40475,1
40476,1
40477,1
40478,0
40479,0
40480,0
40481,0
40482,1
40483,0
40484,0
40485,0
40486,0
40487,0
40488,0
40489,0
40490,0
40491,1
40492,1
40493,0
40494,0
40495,1
40496,1
40497,0
40498,1
40499,1
40500,0
40501,1
40502,1
40503,1
40504,1
40505,1
40506,0
40507,0
40508,1
40509,1
40510,1
40511,1
40512,1
40513,1
40514,0
40515,1
40516,0
40517,1
40518,0
40519,1
40520,0
40521,1
40522,0
40523,1
40524,0
40525,1
40526,1
40527,1
40528,1
40529,0
40530,0
40531,0
40532,1
40533,0
40534,0
40535,1
40536,1
40537,1
40538,0
40539,0
40540,0
40541,1
40542,1
40543,0
40544,0
40545,0
40546,1
40547,1
40548,0
40549,0
40550,0
40551,0
40552,1
40553,0
40554,0
40555,1
40556,0
40557,1
40558,0
40559,1
40560,0
40561,1
40562,0
40563,0
40564,0
40565,1
40566,0
40567,0
40568,0
40569,0
40570,0
40571,1
40572,1
40573,1
40574,1
40575,1
40576,1
40577,0
40578,1
40579,0
40580,1
40581,1
40582,0
40583,0
40584,1
40585,1
40586,0
40587,1
40588,1
40589,1
40590,1
40591,0
40592,0
40593,1
40594,1
40595,0
40596,0
40597,1
40598,0
40599,1
40600,0
40601,1
40602,1
40603,0
40604,1
40605,1
40606,1
40607,0
40608,0
40609,0
40610,0
40611,1
40612,1
40613,0
40614,0
40615,0
40616,0
40617,0
40618,1
40619,0
40620,1
40621,0
40622,0
40623,0
40624,0
40625,1
40626,1
40627,1
40628,1
40629,1
40630,1
40631,0
40632,1
40633,1
40634,1
40635,0
40636,1
40637,0
40638,0
40639,1
40640,1
40641,0
40642,0
40643,0
40644,0
40645,1
40646,0
40647,1
40648,1
40649,1
40650,1
40651,1
40652,0
40653,0
40654,1
40655,0
40656,1
40657,0
40658,1
40659,0
40660,1
40661,1
40662,1
40663,0
40664,0
40665,0
40666,0
40667,0
40668,0
40669,0
40670,1
40671,0
40672,0
40673,0
40674,0
40675,0
40676,0
40677,1
40678,0
40679,1
40680,1
40681,1
40682,0
40683,0
40684,0
40685,0
40686,0
40687,1
40688,1
40689,0
40690,0
40691,0
40692,0
40693,0
40694,1
40695,0
40696,1
40697,1
40698,1
40699,0
40700,0
40701,1
40702,1
40703,0
40704,1
40705,0
40706,0
40707,1
40708,0
40709,1
40710,1
40711,0
40712,1
40713,0
40714,0
40715,0
40716,1
40717,0
40718,0
40719,0
40720,1
40721,0
40722,1
40723,1
40724,0
40725,1
40726,1
40727,1
40728,0
40729,0
40730,0
40731,0
40732,1
40733,1
40734,0
40735,0
40736,0
40737,0
40738,1
40739,1
40740,0
40741,0
40742,0
40743,1
40744,0
40745,1
40746,1
40747,0
40748,1
40749,1
40750,1
40751,1
40752,0
40753,0
40754,0
40755,0
40756,0
40757,1
40758,1
40759,1
40760,1
40761,1
40762,1
40763,0
40764,0
40765,1
40766,0
40767,1
40768,1
40769,0
40770,1
40771,1
40772,1
40773,0
40774,1
40775,1
40776,0
40777,0
40778,0
40779,1
40780,1
40781,1
40782,1
40783,1
40784,1
40785,0
40786,0
40787,0
40788,0
40789,0
40790,0
40791,0
40792,0
40793,1
40794,1
40795,0
40796,0
40797,1
40798,1
40799,0
40800,0
40801,0
40802,1
40803,1
40804,0
40805,0
40806,1
40807,0
40808,0
40809,1
40810,1
40811,1
40812,0
40813,1
40814,0
40815,1
40816,0
40817,0
40818,1
40819,1
40820,0
40821,0
40822,0
40823,0
40824,0
40825,0
40826,1
40827,0
40828,1
40829,1
40830,1
40831,1
40832,0
40833,0
40834,1
40835,0
40836,0
40837,1
40838,0
40839,1
40840,1
40841,0
40842,0
40843,1
40844,0
40845,0
40846,0
40847,0
40848,0
40849,0
40850,0
40851,1
40852,0
40853,1
40854,1
40855,0
40856,0
40857,0
40858,1
40859,0
40860,0
40861,1
40862,0
40863,1
40864,1
40865,1
40866,0
40867,0
40868,1
40869,0
40870,1
40871,0
40872,1
40873,1
40874,0
40875,0
40876,1
40877,1
40878,1
40879,1
40880,1
40881,1
40882,1
40883,0
40884,0
40885,0
40886,1
40887,0
40888,0
40889,0
40890,0
40891,0
40892,0
40893,0
40894,1
40895,0
40896,0
40897,1
40898,0
40899,1
40900,0
40901,0
40902,1
40903,0
40904,0
40905,0
40906,0
40907,1
40908,0
40909,0
40910,1
40911,0
40912,1
40913,1
40914,0
40915,0
40916,1
40917,1
40918,1
40919,0
40920,0
40921,0
40922,0
40923,0
40924,1
40925,1
40926,1
40927,1
40928,0
40929,0
40930,0
40931,0
40932,0
40933,0
40934,0
40935,0
40936,0
40937,1
40938,1
40939,1
40940,1
40941,1
40942,0
40943,1
40944,1
40945,0
40946,0
40947,1
40948,0
40949,0
40950,1
40951,1
40952,0
40953,0
40954,1
40955,0
40956,1
40957,0
40958,0
40959,1
40960,1
40961,0
40962,0
40963,0
40964,0
40965,0
40966,0
40967,1
40968,0
40969,0
40970,1
40971,0
40972,0
40973,1
40974,1
40975,1
40976,0
40977,0
40978,1
40979,1
40980,1
40981,1
40982,0
40983,0
40984,0
40985,1
40986,0
40987,1
40988,1
40989,1
40990,0
40991,0
40992,1
40993,0
40994,1
40995,0
40996,1
40997,1
40998,0
40999,1
41000,1
41001,0
41002,1
41003,0
41004,0
41005,0
41006,0
41007,0
41008,1
41009,0
41010,0
41011,0
41012,1
41013,0
41014,0
41015,1
41016,0
41017,1
41018,0
41019,0
41020,0
41021,1
41022,1
41023,0
41024,0
41025,0
41026,0
41027,0
41028,0
41029,0
41030,1
41031,1
41032,1
41033,0
41034,0
41035,1
41036,1
41037,0
41038,1
41039,1
41040,1
41041,0
41042,0
41043,0
41044,0
41045,1
41046,0
41047,0
41048,0
41049,0
41050,0
41051,0
41052,0
41053,0
41054,1
41055,1
41056,1
41057,1
41058,1
41059,0
41060,1
41061,0
41062,0
41063,0
41064,1
41065,1
41066,0
41067,1
41068,1
41069,0
41070,1
41071,1
41072,1
41073,0
41074,0
41075,1
41076,1
41077,0
41078,0
41079,0
41080,0
41081,0
41082,0
41083,0
41084,1
41085,0
41086,1
41087,0
41088,0
41089,1
41090,1
41091,0
41092,0
41093,0
41094,1
41095,0
41096,1
41097,0
41098,0
41099,1
41100,1
41101,0
41102,1
41103,0
41104,1
41105,1
41106,1
41107,0
41108,0
41109,1
41110,1
41111,0
41112,0
41113,1
41114,1
41115,0
41116,1
41117,0
41118,0
41119,1
41120,1
41121,0
41122,1
41123,0
41124,0
41125,1
41126,0
41127,0
41128,0
41129,0
41130,1
41131,0
41132,1
41133,1
41134,1
41135,1
41136,1
41137,1
41138,1
41139,0
41140,0
41141,1
41142,0
41143,0
41144,1
41145,0
41146,0
41147,0
41148,1
41149,0
41150,1
41151,0
41152,0
41153,0
41154,0
41155,1
41156,0
41157,0
41158,0
41159,1
41160,1
41161,0
41162,0
41163,0
41164,1
41165,1
41166,0
41167,1
41168,1
41169,1
41170,1
41171,0
41172,0
41173,0
41174,1
41175,0
41176,0
41177,0
41178,0
41179,0
41180,1
41181,1
41182,0
41183,0
41184,1
41185,1
41186,1
41187,0
41188,1
41189,0
41190,1
41191,1
41192,0
41193,1
41194,1
41195,1
41196,0
41197,0
41198,0
41199,0
41200,0
41201,0
41202,0
41203,0
41204,0
41205,1
41206,0
41207,1
41208,0
41209,0
41210,0
41211,0
41212,0
41213,0
41214,0
41215,1
41216,0
41217,0
41218,0
41219,1
41220,1
41221,0
41222,1
41223,1
41224,0
41225,1
41226,0
41227,0
41228,1
41229,0
41230,1
41231,1
41232,0
41233,0
41234,1
41235,1
41236,0
41237,1
41238,1
41239,0
41240,1
41241,0
41242,0
41243,0
41244,0
41245,0
41246,0
41247,0
41248,0
41249,0
41250,1
41251,0
41252,1
41253,0
41254,0
41255,1
41256,0
41257,0
41258,1
41259,1
41260,1
41261,1
41262,0
41263,0
41264,0
41265,1
41266,1
41267,1
41268,0
41269,1
41270,1
41271,0
41272,0
41273,1
41274,0
41275,0
41276,1
41277,0
41278,1
41279,0
41280,1
41281,1
41282,1
41283,0
41284,0
41285,1
41286,1
41287,1
41288,0
41289,1
41290,1
41291,1
41292,0
41293,1
41294,1
41295,0
41296,0
41297,0
41298,1
41299,1
41300,1
41301,1
41302,0
41303,0
41304,0
41305,1
41306,0
41307,0
41308,0
41309,0
41310,1
41311,1
41312,0
41313,1
41314,0
41315,0
41316,0
41317,1
41318,0
41319,0
41320,0
41321,1
41322,1
41323,0
41324,1
41325,1
41326,0
41327,1
41328,0
41329,0
41330,0
41331,0
41332,0
41333,0
41334,0
41335,0
41336,1
41337,0
41338,1
41339,0
41340,0
41341,1
41342,0
41343,1
41344,1
41345,0
41346,0
41347,1
41348,0
41349,0
41350,0
41351,0
41352,1
41353,1
41354,0
41355,1
41356,1
41357,0
41358,0
41359,0
41360,1
41361,1
41362,0
41363,1
41364,1
41365,0
41366,1
41367,1
41368,0
41369,1
41370,0
41371,0
41372,1
41373,1
41374,0
41375,0
41376,0
41377,1
41378,0
41379,0
41380,1
41381,0
41382,0
41383,0
41384,1
41385,0
41386,1
41387,0
41388,1
41389,0
41390,1
41391,1
41392,0
41393,1
41394,1
41395,0
41396,1
41397,1
41398,0
41399,1
41400,0
41401,0
41402,0
41403,0
41404,0
41405,1
41406,1
41407,0
41408,1
41409,0
41410,0
41411,1
41412,0
41413,1
41414,0
41415,1
41416,1
41417,1
41418,0
41419,1
41420,1
41421,0
41422,0
41423,1
41424,0
41425,0
41426,0
41427,0
41428,1
41429,0
41430,0
41431,0
41432,0
41433,0
41434,0
41435,1
41436,0
41437,1
41438,0
41439,0
41440,0
41441,1
41442,1
41443,0
41444,1
41445,1
41446,0
41447,0
41448,1
41449,0
41450,0
41451,0
41452,0
41453,0
41454,0
41455,0
41456,1
41457,1
41458,1
41459,0
41460,0
41461,1
41462,0
41463,1
41464,1
41465,0
41466,1
41467,0
41468,0
41469,1
41470,1
41471,0
41472,1
41473,0
41474,1
41475,0
41476,0
41477,1
41478,1
41479,1
41480,1
41481,1
41482,0
41483,0
41484,1
41485,1
41486,0
41487,0
41488,0
41489,0
41490,1
41491,0
41492,0
41493,1
41494,0
41495,1
41496,1
41497,0
41498,1
41499,0
41500,1
41501,1
41502,1
41503,1
41504,1
41505,0
41506,1
41507,0
41508,1
41509,0
41510,0
41511,1
41512,1
41513,1
41514,1
41515,0
41516,1
41517,0
41518,0
41519,1
41520,0
41521,1
41522,0
41523,1
41524,1
41525,0
41526,0
41527,1
41528,0
41529,0
41530,0
41531,1
41532,0
41533,1
41534,1
41535,1
41536,0
41537,1
41538,0
41539,0
41540,0
41541,1
41542,0
41543,1
41544,1
41545,0
41546,1
41547,0
41548,0
41549,1
41550,0
41551,0
41552,1
41553,1
41554,0
41555,1
41556,0
41557,0
41558,0
41559,1
41560,1
41561,1
41562,1
41563,1
41564,1
41565,0
41566,0
41567,0
41568,0
41569,1
41570,0
41571,1
41572,0
41573,1
41574,0
41575,0
41576,0
41577,1
41578,1
41579,1
41580,1
41581,0
41582,0
41583,1
41584,0
41585,0
41586,1
41587,0
41588,0
41589,0
41590,1
41591,0
41592,0
41593,1
41594,0
41595,0
41596,0
41597,1
41598,0
41599,1
41600,0
41601,1
41602,1
41603,1
41604,1
41605,0
41606,1
41607,1
41608,1
41609,0
41610,1
41611,1
41612,1
41613,0
41614,0
41615,1
41616,1
41617,0
41618,0
41619,1
41620,1
41621,1
41622,1
41623,0
41624,1
41625,1
41626,0
41627,0
41628,1
41629,1
41630,1
41631,1
41632,1
41633,1
41634,0
41635,0
41636,1
41637,1
41638,1
41639,0
41640,0
41641,1
