,value
39978,1
39979,1
39980,1
39981,1
39982,0
39983,0
39984,0
39985,0
39986,0
39987,0
39988,0
39989,1
39990,1
39991,0
39992,1
39993,0
39994,0
39995,1
39996,1
39997,0
39998,0
39999,1
40000,1
40001,1
40002,1
40003,1
40004,0
40005,0
40006,0
40007,0
40008,0
40009,1
40010,1
40011,0
40012,0
40013,0
40014,1
40015,1
40016,0
40017,1
40018,0
40019,0
40020,1
40021,0
40022,0
40023,1
40024,1
40025,0
40026,1
40027,1
40028,0
40029,1
40030,1
40031,0
40032,0
40033,1
40034,0
40035,1
40036,0
40037,1
40038,1
40039,0
40040,1
40041,1
40042,1
40043,1
40044,1
40045,0
40046,0
40047,0
40048,0
40049,0
40050,1
40051,1
40052,0
40053,1
40054,0
40055,1
40056,1
40057,1
40058,0
40059,1
40060,0
40061,0
40062,1
40063,0
40064,0
40065,0
40066,1
40067,1
40068,1
40069,1
40070,1
40071,0
40072,1
40073,1
40074,1
40075,0
40076,0
40077,1
40078,1
40079,1
40080,1
40081,0
40082,0
40083,0
40084,1
40085,0
40086,1
40087,1
40088,0
40089,1
40090,0
40091,1
40092,0
40093,0
40094,1
40095,0
40096,1
40097,1
40098,0
40099,1
40100,0
40101,0
40102,0
40103,0
40104,0
40105,0
40106,0
40107,1
40108,1
40109,0
40110,0
40111,1
40112,0
40113,0
40114,0
40115,1
40116,0
40117,1
40118,0
40119,1
40120,1
40121,1
40122,1
40123,0
40124,1
40125,0
40126,1
40127,0
40128,0
40129,1
40130,0
40131,1
40132,0
40133,1
40134,0
40135,0
40136,1
40137,1
40138,1
40139,0
40140,0
40141,1
40142,0
40143,0
40144,0
40145,0
40146,0
40147,0
40148,0
40149,1
40150,1
40151,0
40152,0
40153,0
40154,1
40155,0
40156,1
40157,0
40158,0
40159,1
40160,1
40161,0
40162,0
40163,1
40164,0
40165,0
40166,0
40167,0
40168,1
40169,0
40170,1
40171,1
40172,0
40173,1
40174,1
40175,1
40176,0
40177,1
40178,0
40179,0
40180,0
40181,1
40182,1
40183,1
40184,1
40185,0
40186,0
40187,1
40188,0
40189,0
40190,0
40191,1
40192,1
40193,1
40194,0
40195,1
40196,1
40197,0
40198,0
40199,0
40200,0
40201,1
40202,0
40203,0
40204,0
40205,0
40206,0
40207,0
40208,1
40209,1
40210,0
40211,0
40212,1
40213,0
40214,1
40215,1
40216,1
40217,1
40218,1
40219,0
40220,1
40221,1
40222,1
40223,1
40224,0
40225,1
40226,0
40227,0
40228,0
40229,0
40230,1
40231,1
40232,0
40233,0
40234,0
40235,0
40236,0
40237,1
40238,0
40239,1
40240,1
40241,1
40242,1
40243,0
40244,1
40245,1
40246,1
40247,0
40248,1
40249,1
40250,1
40251,0
40252,0
40253,0
40254,0
40255,0
40256,1
40257,0
40258,0
40259,1
40260,0
40261,1
40262,1
40263,0
40264,1
40265,1
40266,0
40267,0
40268,1
40269,1
40270,0
40271,1
40272,1
40273,0
40274,0
40275,0
40276,0
40277,1
40278,0
40279,0
40280,1
40281,0
40282,0
40283,0
40284,1
40285,0
40286,1
40287,1
40288,0
40289,1
40290,1
40291,0
40292,0
40293,0
40294,1
40295,0
40296,1
40297,1
40298,0
40299,0
40300,1
40301,0
40302,1
40303,1
40304,0
40305,0
40306,1
40307,0
40308,1
40309,1
40310,0
40311,0
40312,1
40313,0
40314,0
40315,0
40316,0
40317,0
40318,0
40319,1
40320,1
40321,0
40322,1
40323,0
40324,0
40325,1
40326,1
40327,0
40328,1
40329,1
40330,0
40331,0
40332,0
40333,1
40334,0
40335,0
40336,0
40337,0
40338,0
40339,0
40340,1
40341,1
40342,1
40343,0
40344,0
40345,1
40346,0
40347,0
40348,0
40349,0
40350,1
40351,0
40352,1
40353,1
40354,1
40355,0
40356,1
40357,0
40358,0
40359,1
40360,0
40361,0
40362,0
40363,1
40364,0
40365,0
40366,1
40367,1
40368,0
40369,0
40370,1
40371,0
40372,1
40373,1
40374,1
40375,0
40376,0
40377,1
40378,1
40379,1
40380,0
40381,1
40382,0
40383,0
40384,0
40385,0
40386,1
40387,1
40388,1
40389,1
40390,1
40391,0
40392,0
40393,0
40394,0
40395,0
40396,0
40397,1
40398,0
40399,0
40400,0
40401,1
40402,1
40403,0
40404,0
40405,0
40406,1
40407,0
40408,0
40409,1
40410,0
40411,1
40412,1
40413,0
40414,0
40415,0
40416,0
40417,0
40418,0
40419,0
40420,1
40421,1
40422,1
40423,0
40424,0
40425,1
40426,0
40427,1
40428,1
40429,0
40430,0
40431,0
40432,0
40433,0
40434,0
40435,0
40436,1
40437,1
40438,0
40439,0
40440,1
40441,0
40442,1
40443,1
40444,0
40445,0
40446,0
40447,0
40448,0
40449,0
40450,1
40451,1
40452,0
40453,1
40454,1
40455,0
40456,1
40457,0
40458,0
40459,0
40460,1
40461,1
40462,1
40463,1
40464,0
40465,1
40466,0
40467,1
40468,0
40469,0
40470,0
40471,0
40472,1
40473,1
40474,1
40475,0
40476,0
40477,0
40478,0
40479,1
40480,1
40481,1
40482,0
40483,0
40484,0
40485,0
40486,0
40487,0
40488,1
40489,1
40490,1
40491,1
40492,1
40493,0
40494,1
40495,1
40496,1
40497,1
40498,0
40499,0
40500,1
40501,1
40502,1
40503,1
40504,1
40505,1
40506,1
40507,0
40508,1
40509,0
40510,1
40511,1
40512,0
40513,1
40514,1
40515,1
40516,0
40517,0
40518,1
40519,1
40520,0
40521,0
40522,0
40523,1
40524,1
40525,1
40526,1
40527,0
40528,0
40529,0
40530,0
40531,1
40532,0
40533,1
40534,0
40535,0
40536,1
40537,1
40538,0
40539,0
40540,0
40541,0
40542,1
40543,1
40544,1
40545,1
40546,0
40547,1
40548,0
40549,0
40550,1
40551,1
40552,1
40553,0
40554,0
40555,0
40556,1
40557,1
40558,1
40559,1
40560,0
40561,1
40562,1
40563,0
40564,1
40565,0
40566,0
40567,0
40568,1
40569,1
40570,0
40571,1
40572,0
40573,1
40574,0
40575,0
40576,0
40577,1
40578,1
40579,1
40580,0
40581,0
40582,1
40583,1
40584,0
40585,1
40586,1
40587,0
40588,0
40589,0
40590,1
40591,0
40592,1
40593,0
40594,0
40595,0
40596,0
40597,1
40598,1
40599,1
40600,0
40601,0
40602,0
40603,1
40604,0
40605,0
40606,0
40607,0
40608,0
40609,0
40610,0
40611,0
40612,0
40613,0
40614,0
40615,1
40616,0
40617,0
40618,0
40619,1
40620,0
40621,1
40622,1
40623,1
40624,0
40625,0
40626,1
40627,0
40628,0
40629,0
40630,0
40631,0
40632,1
40633,1
40634,1
40635,0
40636,1
40637,1
40638,1
40639,0
40640,0
40641,0
40642,1
40643,1
40644,1
40645,0
40646,1
40647,0
40648,0
40649,1
40650,1
40651,0
40652,1
40653,0
40654,0
40655,1
40656,1
40657,0
40658,0
40659,0
40660,1
40661,1
40662,0
40663,0
40664,1
40665,0
40666,1
40667,1
40668,0
40669,0
40670,1
40671,1
40672,0
40673,0
40674,1
40675,0
40676,1
40677,0
40678,0
40679,1
40680,0
40681,1
40682,0
40683,1
40684,0
40685,0
40686,0
40687,1
40688,1
40689,1
40690,0
40691,1
40692,1
40693,0
40694,1
40695,1
40696,1
40697,0
40698,0
40699,0
40700,0
40701,0
40702,0
40703,0
40704,1
40705,0
40706,0
40707,0
40708,0
40709,1
40710,1
40711,0
40712,1
40713,0
40714,0
40715,0
40716,1
40717,1
40718,0
40719,1
40720,1
40721,1
40722,0
40723,0
40724,0
40725,0
40726,1
40727,1
40728,1
40729,0
40730,1
40731,1
40732,1
40733,1
40734,1
40735,1
40736,0
40737,0
40738,1
40739,0
40740,1
40741,0
40742,0
40743,0
40744,0
40745,1
40746,1
40747,0
40748,0
40749,1
40750,1
40751,0
40752,0
40753,0
40754,0
40755,0
40756,0
40757,1
40758,1
40759,1
40760,1
40761,0
40762,1
40763,0
40764,0
40765,1
40766,1
40767,1
40768,1
40769,1
40770,0
40771,0
40772,0
40773,0
40774,0
40775,1
40776,1
40777,1
40778,1
40779,1
40780,1
40781,1
40782,0
40783,0
40784,1
40785,1
40786,0
40787,0
40788,0
40789,1
40790,0
40791,0
40792,0
40793,0
40794,0
40795,0
40796,1
40797,0
40798,1
40799,1
40800,0
40801,0
40802,1
40803,1
40804,1
40805,1
40806,0
40807,1
40808,0
40809,0
40810,0
40811,1
40812,0
40813,1
40814,1
40815,0
40816,1
40817,1
40818,0
40819,0
40820,1
40821,1
40822,0
40823,1
40824,0
40825,0
40826,1
40827,1
40828,1
40829,1
40830,1
40831,0
40832,0
40833,1
40834,0
40835,1
40836,1
40837,1
40838,1
40839,0
40840,0
40841,0
40842,1
40843,0
40844,0
40845,0
40846,0
40847,0
40848,1
40849,0
40850,1
40851,0
40852,1
40853,0
40854,1
40855,1
40856,1
40857,0
40858,0
40859,0
40860,0
40861,0
40862,1
40863,1
40864,1
40865,1
40866,1
40867,1
40868,0
40869,1
40870,1
40871,0
40872,1
40873,1
40874,1
40875,0
40876,1
40877,0
40878,1
40879,1
40880,0
40881,1
40882,0
40883,0
40884,1
40885,0
40886,1
40887,1
40888,1
40889,0
40890,1
40891,1
40892,1
40893,0
40894,0
40895,1
40896,0
40897,0
40898,0
40899,0
40900,0
40901,1
40902,1
40903,1
40904,1
40905,1
40906,0
40907,0
40908,0
40909,1
40910,0
40911,1
40912,0
40913,0
40914,1
40915,1
40916,0
40917,1
40918,0
40919,1
40920,0
40921,1
40922,0
40923,0
40924,0
40925,0
40926,0
40927,1
40928,0
40929,1
40930,1
40931,0
40932,1
40933,1
40934,1
40935,0
40936,1
40937,1
40938,1
40939,0
40940,0
40941,0
40942,0
40943,1
40944,1
40945,0
40946,0
40947,1
40948,0
40949,0
40950,0
40951,1
40952,1
40953,0
40954,0
40955,1
40956,0
40957,1
40958,0
40959,1
40960,0
40961,0
40962,1
40963,0
40964,0
40965,1
40966,0
40967,0
40968,1
40969,0
40970,1
40971,1
40972,0
40973,1
40974,0
40975,1
40976,1
40977,0
40978,0
40979,0
40980,1
40981,0
40982,1
40983,0
40984,0
40985,0
40986,0
40987,1
40988,0
40989,0
40990,0
40991,0
40992,1
40993,0
40994,1
40995,1
40996,0
40997,1
40998,0
40999,0
41000,1
41001,0
41002,1
41003,0
41004,0
41005,0
41006,1
41007,0
41008,0
41009,1
41010,0
41011,0
41012,0
41013,0
41014,1
41015,1
41016,0
41017,0
41018,0
41019,1
41020,0
41021,1
41022,0
41023,0
41024,1
41025,0
41026,1
41027,0
41028,1
41029,1
41030,0
41031,0
41032,1
41033,1
41034,1
41035,1
41036,1
41037,1
41038,0
41039,0
41040,1
41041,0
41042,1
41043,1
41044,0
41045,0
41046,0
41047,1
41048,0
41049,0
41050,0
41051,1
41052,0
41053,0
41054,1
41055,0
41056,0
41057,1
41058,1
41059,0
41060,0
41061,1
41062,1
41063,0
41064,1
41065,1
41066,0
41067,1
41068,1
41069,0
41070,0
41071,0
41072,1
41073,0
41074,0
41075,1
41076,1
41077,0
41078,0
41079,0
41080,1
41081,1
41082,1
41083,0
41084,1
41085,1
41086,1
41087,1
41088,1
41089,0
41090,0
41091,0
41092,0
41093,0
41094,0
41095,0
41096,0
41097,1
41098,0
41099,0
41100,0
41101,0
41102,0
41103,1
41104,0
41105,0
41106,1
41107,1
41108,1
41109,0
41110,0
41111,1
41112,0
41113,0
41114,0
41115,1
41116,1
41117,1
41118,0
41119,1
41120,0
41121,0
41122,0
41123,1
41124,1
41125,0
41126,1
41127,0
41128,1
41129,1
41130,0
41131,1
41132,0
41133,0
41134,1
41135,1
41136,0
41137,0
41138,0
41139,1
41140,0
41141,1
41142,0
41143,1
41144,1
41145,0
41146,0
41147,0
41148,1
41149,1
41150,0
41151,0
41152,0
41153,0
41154,1
41155,0
41156,0
41157,1
41158,1
41159,1
41160,0
41161,1
41162,1
41163,0
41164,1
41165,1
41166,0
41167,0
41168,1
41169,0
41170,1
41171,0
41172,0
41173,0
41174,0
41175,0
41176,0
41177,0
41178,0
41179,1
41180,1
41181,1
41182,0
41183,0
41184,0
41185,0
41186,1
41187,0
41188,1
41189,1
41190,0
41191,0
41192,0
41193,0
41194,1
41195,1
41196,1
41197,1
41198,0
41199,0
41200,1
41201,0
41202,1
41203,1
41204,1
41205,0
41206,1
41207,0
41208,0
41209,1
41210,1
41211,1
41212,0
41213,1
41214,0
41215,0
41216,0
41217,0
41218,1
41219,0
41220,1
41221,1
41222,1
41223,1
41224,1
41225,0
41226,1
41227,1
41228,0
41229,0
41230,1
41231,1
41232,1
41233,1
41234,0
41235,0
41236,1
41237,1
41238,1
41239,1
41240,1
41241,0
41242,1
41243,0
41244,0
41245,1
41246,1
41247,1
41248,1
41249,1
41250,0
41251,0
41252,0
41253,0
41254,0
41255,1
41256,0
41257,1
41258,0
41259,1
41260,1
41261,0
41262,0
41263,0
41264,0
41265,0
41266,1
41267,0
41268,1
41269,0
41270,1
41271,1
41272,0
41273,1
41274,0
41275,0
41276,0
41277,1
41278,1
41279,0
41280,1
41281,1
41282,0
41283,1
41284,0
41285,1
41286,1
41287,0
41288,1
41289,0
41290,0
41291,0
41292,0
41293,0
41294,0
41295,0
41296,1
41297,1
41298,1
41299,0
41300,1
41301,0
41302,1
41303,0
41304,0
41305,0
41306,1
41307,1
41308,0
41309,1
41310,1
41311,0
41312,0
41313,0
41314,0
41315,1
41316,1
41317,1
41318,0
41319,0
41320,0
41321,1
41322,0
41323,0
41324,0
41325,1
41326,0
41327,0
41328,1
41329,0
41330,0
41331,1
41332,0
41333,1
41334,0
41335,0
41336,0
41337,1
41338,1
41339,0
41340,0
41341,0
41342,1
41343,1
41344,1
41345,1
41346,0
41347,1
41348,1
41349,1
41350,0
41351,0
41352,0
41353,0
41354,0
41355,1
41356,0
41357,1
41358,1
41359,0
41360,0
41361,1
41362,0
41363,0
41364,1
41365,0
41366,1
41367,1
41368,0
41369,0
41370,0
41371,0
41372,1
41373,1
41374,0
41375,0
41376,1
41377,1
41378,1
41379,1
41380,0
41381,1
41382,0
41383,1
41384,1
41385,0
41386,1
41387,1
41388,0
41389,0
41390,0
41391,0
41392,1
41393,0
41394,1
41395,1
41396,0
41397,1
41398,0
41399,0
41400,1
41401,0
41402,0
41403,0
41404,1
41405,0
41406,0
41407,1
41408,1
41409,1
41410,1
41411,1
41412,0
41413,1
41414,0
41415,0
41416,0
41417,1
41418,0
41419,1
41420,0
41421,0
41422,0
41423,1
41424,1
41425,1
41426,1
41427,1
41428,0
41429,0
41430,1
41431,0
41432,1
41433,0
41434,0
41435,1
41436,0
41437,0
41438,0
41439,1
41440,0
41441,1
41442,0
41443,1
41444,1
41445,1
41446,1
41447,1
41448,0
41449,1
41450,0
41451,0
41452,0
41453,1
41454,0
41455,0
41456,1
41457,0
41458,1
41459,1
41460,0
41461,1
41462,0
41463,1
41464,1
41465,0
41466,1
41467,0
41468,0
41469,1
41470,1
41471,1
41472,0
41473,1
41474,1
41475,1
41476,1
41477,1
41478,0
41479,0
41480,0
41481,0
41482,0
41483,0
41484,0
41485,1
41486,1
41487,0
41488,1
41489,0
41490,1
41491,1
41492,1
41493,1
41494,0
41495,0
41496,0
41497,1
41498,0
41499,1
41500,1
41501,1
41502,1
41503,1
41504,0
41505,0
41506,1
41507,0
41508,0
41509,1
41510,0
41511,1
41512,0
41513,0
41514,1
41515,1
41516,1
41517,1
41518,1
41519,0
41520,1
41521,1
41522,1
41523,1
41524,0
41525,0
41526,1
41527,1
41528,0
41529,0
41530,1
41531,1
41532,0
41533,1
41534,1
41535,0
41536,0
41537,1
41538,0
41539,1
41540,1
41541,0
41542,0
41543,0
41544,0
41545,0
41546,0
41547,0
41548,1
41549,0
41550,1
41551,1
41552,1
41553,1
41554,1
41555,0
41556,1
41557,1
41558,0
41559,0
41560,0
41561,1
41562,1
41563,1
41564,0
41565,1
41566,0
41567,0
41568,1
41569,0
41570,0
41571,1
41572,1
41573,0
41574,0
41575,1
41576,1
41577,0
41578,1
41579,0
41580,0
41581,1
41582,1
41583,1
41584,1
41585,0
41586,0
41587,0
41588,0
41589,0
41590,1
41591,0
41592,0
41593,1
41594,0
41595,0
41596,1
41597,1
41598,1
41599,0
41600,1
41601,1
41602,1
41603,1
41604,0
41605,0
41606,0
41607,0
41608,1
41609,1
41610,0
41611,0
41612,0
41613,1
41614,1
41615,1
41616,1
41617,1
41618,0
41619,0
41620,0
41621,1
41622,0
41623,0
41624,0
41625,0
41626,1
41627,1
41628,0
41629,0
41630,1
41631,0
41632,0
41633,0
41634,0
41635,1
41636,1
41637,0
41638,0
41639,1
41640,1
41641,0
41642,1
41643,0
41644,1
41645,1
41646,0
41647,1
41648,1
41649,0
41650,0
41651,0
41652,0
41653,1
41654,0
41655,0
41656,0
41657,0
41658,1
41659,1
41660,1
41661,0
41662,0
41663,1
41664,0
41665,0
41666,1
41667,0
41668,1
41669,1
41670,1
41671,1
41672,0
41673,0
41674,0
41675,1
41676,1
41677,0
41678,0
41679,0
41680,1
41681,0
41682,1
41683,0
41684,1
41685,0
41686,1
41687,0
41688,0
41689,0
41690,0
41691,1
41692,1
41693,0
41694,0
41695,0
41696,1
41697,1
41698,1
41699,0
41700,0
41701,0
41702,1
41703,0
41704,0
41705,0
41706,1
41707,1
41708,1
41709,0
41710,1
41711,1
41712,0
41713,0
41714,0
41715,1
41716,1
41717,0
41718,0
41719,0
41720,0
41721,0
41722,0
41723,0
41724,0
41725,1
41726,1
41727,1
41728,0
41729,0
41730,0
41731,1
41732,1
41733,0
41734,1
41735,0
41736,0
41737,1
41738,1
41739,0
41740,0
41741,0
41742,1
41743,1
41744,0
41745,1
41746,0
41747,1
41748,0
41749,1
41750,0
41751,1
41752,0
41753,1
41754,0
41755,1
41756,1
41757,0
41758,0
41759,1
41760,0
41761,1
41762,1
41763,0
41764,0
41765,0
41766,0
41767,1
41768,1
41769,1
41770,0
41771,1
41772,1
41773,1
41774,1
41775,1
41776,0
41777,1
41778,1
41779,1
41780,0
41781,0
41782,0
41783,0
41784,0
41785,1
41786,1
41787,1
41788,1
41789,0
41790,1
41791,1
41792,1
41793,1
41794,0
41795,1
41796,0
41797,0
41798,1
41799,1
41800,0
41801,0
41802,1
41803,0
41804,1
41805,1
41806,0
41807,0
41808,0
41809,1
41810,1
41811,1
41812,0
41813,0
41814,0
41815,0
41816,1
41817,0
41818,1
41819,1
41820,0
41821,1
41822,1
41823,1
41824,1
41825,1
41826,1
41827,0
41828,0
41829,0
41830,0
41831,0
41832,1
41833,1
41834,1
41835,0
41836,0
41837,1
41838,1
41839,0
41840,1
41841,0
41842,1
41843,1
41844,1
41845,0
41846,1
41847,1
41848,0
41849,0
41850,1
41851,0
41852,0
41853,0
41854,0
41855,0
41856,1
41857,0
41858,1
41859,0
41860,0
41861,1
41862,1
41863,0
41864,0
41865,0
41866,0
41867,0
41868,0
41869,1
41870,0
41871,1
41872,1
41873,1
41874,0
41875,0
41876,1
41877,1
41878,1
41879,1
41880,0
41881,0
41882,1
41883,1
41884,0
41885,1
41886,0
41887,1
41888,1
41889,0
41890,0
41891,0
41892,1
41893,0
41894,0
41895,0
41896,1
41897,0
41898,1
41899,0
41900,0
41901,1
41902,1
41903,0
41904,1
41905,0
41906,1
41907,1
41908,0
41909,1
41910,1
41911,1
41912,0
41913,0
41914,0
41915,0
41916,0
41917,0
41918,1
41919,0
41920,0
41921,0
41922,0
41923,1
41924,1
41925,0
41926,0
41927,1
41928,0
41929,0
41930,1
41931,0
41932,1
41933,1
41934,1
41935,1
41936,0
41937,1
41938,0
41939,1
41940,0
41941,1
41942,1
41943,1
41944,0
41945,1
41946,0
41947,0
41948,0
41949,0
41950,1
41951,0
41952,1
41953,1
41954,1
41955,0
41956,1
41957,1
41958,1
41959,0
41960,0
41961,1
41962,0
41963,1
41964,1
41965,0
41966,1
41967,0
41968,0
41969,1
41970,0
41971,0
41972,1
41973,0
41974,0
41975,1
41976,0
41977,0
41978,0
41979,0
41980,0
41981,0
41982,0
41983,0
41984,0
41985,1
41986,0
41987,0
41988,0
41989,1
41990,0
41991,0
41992,0
41993,1
41994,0
41995,0
41996,1
41997,1
41998,0
41999,0
42000,0
42001,0
42002,1
42003,1
42004,1
42005,1
42006,0
42007,0
42008,1
42009,0
42010,1
42011,0
42012,1
42013,0
42014,0
42015,1
42016,1
42017,0
42018,1
42019,1
42020,0
42021,1
42022,1
42023,0
42024,1
42025,0
42026,1
42027,0
42028,0
42029,1
42030,1
42031,0
42032,1
42033,1
42034,1
42035,1
42036,1
42037,0
42038,0
42039,1
42040,0
42041,1
42042,1
42043,0
42044,1
42045,0
42046,0
42047,1
42048,0
42049,0
42050,0
42051,1
42052,1
42053,0
42054,0
42055,1
42056,0
42057,1
42058,0
42059,0
42060,0
42061,1
42062,1
42063,0
42064,0
42065,0
42066,1
42067,1
42068,0
42069,1
42070,1
42071,1
42072,1
42073,0
42074,1
42075,0
42076,0
42077,0
42078,0
42079,1
42080,1
42081,0
42082,1
42083,0
42084,0
42085,1
42086,1
42087,1
42088,1
42089,0
42090,0
42091,0
42092,1
42093,0
42094,0
42095,1
42096,1
42097,0
42098,0
42099,0
42100,0
42101,0
42102,0
42103,1
42104,1
42105,0
42106,1
42107,1
42108,0
42109,1
42110,0
42111,1
42112,0
42113,1
42114,0
42115,0
42116,1
42117,1
42118,0
42119,1
42120,1
42121,0
42122,1
42123,0
42124,1
42125,0
42126,1
42127,1
42128,1
42129,0
42130,0
42131,0
42132,1
42133,0
42134,0
42135,0
42136,1
42137,0
42138,0
42139,0
42140,1
42141,0
42142,0
42143,1
42144,1
42145,1
42146,0
42147,0
42148,0
42149,1
42150,0
42151,1
42152,0
42153,1
42154,0
42155,0
42156,1
42157,0
42158,1
42159,1
42160,0
42161,1
42162,0
42163,0
42164,1
42165,0
42166,0
42167,0
42168,0
42169,0
42170,1
42171,1
42172,0
42173,1
42174,1
42175,0
42176,0
42177,0
42178,0
42179,0
42180,1
42181,0
42182,0
42183,1
42184,0
42185,1
42186,0
42187,0
42188,0
42189,0
42190,0
42191,0
42192,0
42193,1
42194,1
42195,0
42196,0
42197,0
42198,0
42199,1
42200,1
42201,0
42202,0
42203,1
42204,1
42205,0
42206,0
42207,1
42208,0
42209,1
42210,0
42211,0
42212,1
42213,1
42214,0
42215,0
42216,0
42217,1
42218,1
42219,1
42220,0
42221,1
42222,1
42223,0
42224,1
42225,1
42226,1
42227,0
42228,0
42229,0
42230,0
42231,0
42232,0
42233,1
42234,0
42235,1
42236,1
42237,0
42238,0
42239,0
42240,1
42241,1
42242,0
42243,1
42244,1
42245,0
42246,1
42247,0
42248,1
42249,1
42250,1
42251,1
42252,0
42253,0
42254,0
42255,1
42256,1
42257,1
42258,0
42259,0
42260,1
42261,1
42262,0
42263,1
42264,0
42265,1
42266,0
42267,1
42268,0
42269,0
42270,1
42271,1
42272,0
42273,0
42274,1
42275,0
42276,1
42277,0
42278,0
42279,1
42280,0
42281,1
42282,1
42283,1
42284,1
42285,0
42286,1
42287,1
42288,0
42289,0
42290,0
42291,1
42292,1
42293,1
42294,0
42295,0
42296,1
42297,1
42298,1
42299,1
42300,1
42301,1
42302,0
42303,1
42304,0
42305,0
42306,1
42307,0
42308,0
42309,0
42310,1
42311,1
42312,0
42313,1
42314,0
42315,1
42316,0
42317,0
42318,0
42319,1
42320,0
42321,1
42322,1
42323,1
42324,0
42325,1
42326,1
42327,0
42328,0
42329,0
42330,1
42331,1
42332,1
42333,1
42334,0
42335,0
42336,1
42337,1
42338,1
42339,0
42340,1
42341,0
42342,0
42343,0
42344,1
42345,0
42346,1
42347,1
42348,1
42349,0
42350,0
42351,0
42352,0
42353,0
42354,1
42355,1
42356,1
42357,0
42358,0
42359,1
42360,0
42361,1
42362,1
42363,0
42364,1
42365,1
42366,0
42367,1
42368,1
42369,0
42370,1
42371,1
42372,0
42373,0
42374,1
42375,1
42376,1
42377,0
42378,0
42379,1
42380,1
42381,0
42382,1
42383,0
42384,0
42385,0
42386,1
42387,1
42388,0
42389,1
42390,0
42391,0
42392,1
42393,0
42394,1
42395,1
42396,0
42397,0
42398,0
42399,1
42400,1
42401,0
42402,1
42403,0
42404,1
42405,1
42406,0
42407,0
42408,1
42409,0
42410,1
42411,0
42412,0
42413,1
42414,0
42415,0
42416,0
42417,1
42418,0
42419,1
42420,0
42421,0
42422,1
42423,0
42424,0
42425,1
42426,0
42427,0
42428,0
42429,1
42430,1
42431,1
42432,1
42433,0
42434,1
42435,1
42436,1
42437,1
42438,0
42439,0
42440,0
42441,0
42442,1
42443,1
42444,0
42445,1
42446,0
42447,0
42448,1
42449,1
42450,1
42451,1
42452,1
42453,0
42454,1
42455,0
42456,1
42457,1
42458,0
42459,1
42460,0
42461,0
42462,0
42463,0
42464,1
42465,1
42466,1
42467,0
42468,0
42469,1
42470,0
42471,0
42472,0
42473,1
42474,0
42475,0
42476,1
42477,0
42478,0
42479,0
42480,1
42481,0
42482,1
42483,0
42484,1
42485,0
42486,0
42487,1
42488,1
42489,1
42490,0
42491,1
42492,0
42493,1
42494,1
42495,1
42496,0
42497,1
42498,1
42499,1
42500,1
42501,1
42502,1
42503,1
42504,1
42505,0
42506,1
42507,0
42508,0
42509,0
42510,0
42511,1
42512,1
42513,0
42514,0
42515,0
42516,0
42517,0
42518,0
42519,0
42520,0
42521,0
42522,0
42523,1
42524,0
42525,0
42526,0
42527,1
42528,1
42529,0
42530,0
42531,1
42532,1
42533,1
42534,0
42535,0
42536,1
42537,0
42538,0
42539,0
42540,0
42541,0
42542,0
42543,1
42544,1
42545,0
42546,1
42547,1
42548,1
42549,1
42550,0
42551,1
42552,1
42553,1
42554,0
42555,1
42556,1
42557,1
42558,1
42559,0
42560,0
42561,1
42562,0
42563,1
42564,1
42565,0
42566,0
42567,0
42568,1
42569,1
42570,0
42571,1
42572,0
42573,1
42574,1
42575,1
42576,0
42577,1
42578,0
42579,1
42580,0
42581,1
42582,1
42583,0
42584,0
42585,1
42586,0
42587,0
42588,0
42589,1
42590,1
42591,1
42592,0
42593,0
42594,1
42595,1
42596,0
42597,1
42598,0
42599,0
42600,1
42601,1
42602,0
42603,0
42604,0
42605,1
42606,1
42607,1
42608,0
42609,0
42610,1
42611,0
42612,1
42613,0
42614,0
42615,0
42616,1
42617,0
42618,1
42619,1
42620,1
42621,1
42622,0
42623,1
42624,1
42625,0
42626,0
42627,0
42628,0
42629,1
42630,1
42631,0
42632,0
42633,0
42634,0
42635,1
42636,0
42637,0
42638,1
42639,0
42640,0
42641,1
42642,0
42643,0
42644,0
42645,1
42646,0
42647,1
42648,0
42649,0
42650,0
42651,0
42652,0
42653,0
42654,0
42655,1
42656,1
42657,1
42658,0
42659,1
42660,0
42661,1
42662,0
42663,0
42664,0
42665,0
42666,0
42667,1
42668,1
42669,1
42670,1
42671,0
42672,0
42673,1
42674,0
42675,0
42676,1
42677,1
42678,1
42679,0
42680,0
42681,1
42682,0
42683,0
42684,0
42685,1
42686,0
42687,1
42688,1
42689,0
42690,1
42691,0
42692,1
42693,1
42694,0
42695,0
42696,1
42697,0
42698,1
42699,0
42700,0
42701,1
42702,1
42703,1
42704,0
42705,1
42706,0
42707,1
42708,1
42709,1
42710,1
42711,1
42712,1
42713,0
42714,0
42715,1
42716,0
42717,0
42718,1
42719,1
42720,1
42721,0
42722,0
42723,1
42724,0
42725,0
42726,0
42727,0
42728,1
42729,0
42730,1
42731,0
42732,0
42733,1
42734,0
42735,0
42736,1
42737,1
42738,0
42739,0
42740,1
42741,0
42742,0
42743,0
42744,1
42745,1
42746,0
42747,0
42748,1
42749,1
42750,1
42751,1
42752,0
42753,0
42754,0
42755,0
42756,0
42757,0
42758,0
42759,0
42760,1
42761,0
42762,0
42763,0
42764,0
42765,1
42766,0
42767,0
42768,1
42769,0
42770,1
42771,0
42772,1
42773,0
42774,0
42775,0
42776,1
