,Seqs,True-Class0,True-Class1,True-Class2,True-Class3,Predicted-Class0,Predicted-Class1,Predicted-Class2,Predicted-Class3
207,"['Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-3', 'Man']",0.0,0.0,1.0,0.0,1.2081991940249281e-07,0.008961287327110767,0.9910386204719543,4.70911594163681e-08
208,"['GalNAc', 'b1-3', 'Gal', 'a1-4', 'RibOP-ol', '5-5', 'Galf', 'b1-3', 'Gal', 'b1-4', 'GalNAc']",0.0,1.0,0.0,0.0,6.671489532691921e-13,0.999618411064148,0.00038153844070620835,3.4780329543630166e-16
209,"['GlcNAc', 'a1-3', 'GalNAc', 'a1-3', 'Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.6013436236750334e-12,0.48070037364959717,0.5192996263504028,1.205620464572732e-10
210,"['Man', 'b1-4', 'Rha', 'a1-3', 'Gal', 'b1-6', 'Man', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.8170293714092622e-08,0.3549753725528717,0.6450226306915283,1.933465455294936e-06
211,"['Rha', 'a1-3', 'Man', 'a1-2', 'Man-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,7.272271886904491e-06,0.036018647253513336,0.9639669060707092,7.135838131944183e-06
212,"['Man', 'b1-4', 'Man', 'b1-4', 'Man', 'b1-4', 'Man', 'b1-4', 'Man', '1-1', '1-1']",0.0,0.0,1.0,0.0,6.3295988184108865e-06,0.004134555347263813,0.9957236051559448,0.000135595299070701
213,"['Glc', 'a1-6', 'GalNAc', 'a1-3', 'Glc', 'b1-4', 'FucNAc', 'a1-3', 'QuiNAcGro', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.9887919396343055e-12,1.0,1.1701756008619668e-08,1.1337667289105634e-15
214,"['Glc', 'b1-4', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.839638455043314e-06,0.522578775882721,0.4774181544780731,2.3215443434310146e-07
215,"['Xyl', 'a1-6', 'Glc', 'b1-4', 'Xyl', 'a1-6', 'Glc', 'b1-4', 'Glc', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.463342324039331e-08,0.002667543012648821,0.9973324537277222,4.068098302667522e-09
216,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",0.0,0.0,1.0,0.0,2.9650523843908344e-14,4.8219244490610436e-05,0.9999516010284424,1.4790229840855318e-07
217,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,4.908504158684934e-13,7.238323451019824e-05,0.9998866319656372,4.104715844732709e-05
218,"['Glc', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man']",0.0,0.0,1.0,0.0,2.5953969529091125e-10,0.0006803690339438617,0.9993189573287964,7.004776421126735e-07
219,"['Kdo', 'b2-3', 'Gal', 'a1-5', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.553363979267755e-13,1.0,3.7629903533453746e-12,1.3135192933333428e-09
220,"['GlcNMeOVac', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'FucOAcOMe', 'a1-6', 'GlcNAc']",0.0,1.0,0.0,0.0,7.864718876149368e-10,0.9999300241470337,6.981740443734452e-05,1.366777837574773e-07
221,"['GalOPEtn', 'b1-4', 'GalOPEtn', 'b1-6', 'LDManHep', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,8.785767136032518e-07,0.9991286396980286,0.0008496780064888299,2.080289414152503e-05
222,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",0.0,0.0,1.0,0.0,2.9650523843908344e-14,4.8219244490610436e-05,0.9999516010284424,1.4790229840855318e-07
223,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Glc', 'b1-3', 'GlcNAc', 'b1-3', 'Gal', '1-1', '1-1']",0.0,1.0,0.0,0.0,6.711738912042187e-13,0.8797733187675476,0.12022664397954941,7.402880974893833e-09
224,"['Glc', 'b1-2', 'Glc', 'b1-3', 'Glc', 'b1-4', 'Gal', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,8.530514605809003e-08,0.12367574870586395,0.8763241767883301,9.515908061530354e-09
225,"['Gal', 'b1-2', 'Xyl', 'b1-3', 'GlcOMeA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.7793688300571375e-08,1.8565502841738635e-06,0.9999973773956299,7.417958727273799e-07
226,"['GlcOAcN', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAcOAc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.565339229931851e-07,0.9926707744598389,0.007325196638703346,3.813942157648853e-06
227,"['Glc', 'a1-4', 'Rib-ol', '1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.779339724336751e-05,0.9694833755493164,0.030467718839645386,1.0642512506819912e-06
228,"['GalNAcOS', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GalNAcOS', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,3.1489483194374265e-14,3.3021116951914564e-09,1.0,1.28956081923981e-10
229,"['Gal', 'a1-6', 'Glc', 'b1-4', 'Gal', 'a1-6', 'Glc', 'b1-4', 'Man', 'b1-4', 'Glc']",0.0,0.0,1.0,0.0,5.1471302914274375e-11,0.9514133930206299,0.04858662560582161,4.758812233163212e-10
230,"['GlcA', 'b1-2', 'Man', 'a1-3', 'Xyl', 'b1-2', 'Man', 'a1-3', 'Xyl', 'b1-2', 'Man']",0.0,0.0,1.0,0.0,9.337597535463704e-12,3.268924501753645e-06,0.9999967813491821,3.904810252919333e-09
231,"['L-QuiNAc', 'a1-3', 'L-QuiNAc', 'a1-4', 'GalNAcA', 'a1-3', 'L-QuiNAc', 'a1-3', 'L-QuiNAc', '1-1', '1-1']",0.0,1.0,0.0,0.0,5.832543337191964e-10,1.0,3.3082123152006204e-10,1.3568546286535366e-09
232,"['Gal', 'b1-4', 'GlcNAcOS', 'b1-6', 'Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.232365140522567e-14,7.934488166938536e-06,0.9999920129776001,2.86699873910945e-12
233,"['NeuNAc', 'a2-3', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.6797622726680856e-08,0.4485815763473511,0.5488541126251221,0.0025641913525760174
234,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'Man', 'a1-3', 'Gal']",0.0,0.0,1.0,0.0,8.119709331982916e-14,0.003612455679103732,0.9951654672622681,0.0012220046482980251
235,"['Rha', 'a1-6', 'Glc', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.1921683912573542e-10,0.008401243016123772,0.9915987253189087,2.375191432424373e-10
236,"['LDManHep', 'a1-4', 'GalOAc', 'a1-7', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.1250566034348708e-09,1.0,5.065195832210101e-11,5.664081981215929e-10
237,"['Glc', 'b1-2', 'Rha', 'a1-3', 'Rha', 'a1-2', 'Rha', 'a1-3', 'Rha', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.3083684358150549e-08,0.9993797540664673,0.0006201684009283781,1.3140204480066586e-08
238,"['GlcNAc', 'b1-2', 'Glc', 'b1-6', 'Kdo', 'a2-4', 'Glc', 'a1-3', 'GalNAla', 'a1-3', 'LDManHepOCm']",0.0,1.0,0.0,0.0,4.108348233958009e-15,1.0,9.182198890123061e-10,5.0438681009623565e-12
239,"['6dGul', 'b1-3', '6dGul', 'b1-4', 'Man', 'b1-4', 'Fuc', 'a1-2', 'Gal', 'a1-3', 'GalNAc']",0.0,1.0,0.0,0.0,4.309371970379061e-09,0.9987366795539856,0.0012633324367925525,4.1514502946427e-09
240,"['Rha', 'a1-2', 'Glc', 'a1-3', 'GlcNAc', 'a1-3', 'Rha', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.5809005146638633e-11,0.9995156526565552,0.00048434812924824655,9.393599093021621e-11
241,"['Rha', 'a1-2', 'Rha', 'a1-3', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.1568247632330895e-08,0.04428500682115555,0.9557136297225952,1.3366969824346597e-06
242,"['GlcA', 'b1-3', 'GlcNAc', 'b1-4', 'GlcA', 'b1-3', 'GlcNAc', 'b1-4', 'GlcA', 'b1-3', 'GlcNAc']",0.0,1.0,0.0,0.0,5.796382796484367e-13,0.9987385869026184,0.0012614844599738717,1.526928930517535e-11
243,"['GlcN', 'b1-7', 'Kdo', 'a2-4', 'Kdo', 'a2-5', 'Kdo', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.883082439453233e-09,1.0,1.3039550342264228e-11,3.1352680451846027e-09
244,"['Ribf', 'b1-4', 'Gal', 'a1-2', 'Ribf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,3.318200825219719e-08,0.9999791383743286,1.848226020229049e-06,1.8946329873870127e-05
245,"['RhaOAc', 'a1-4', 'GlcNAc', 'b1-2', 'QuiNBut', 'b1-3', 'Rha', 'a1-5', 'Kdo', 'a2-3', 'RhaOAc']",0.0,1.0,0.0,0.0,6.632454324249568e-16,1.0,9.587759475238045e-10,1.3011575324128888e-11
246,"['Glc', 'b1-2', 'Glc', 'b1-4', 'Ara', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.0533721567517205e-07,1.4382844710780773e-05,0.9999854564666748,5.578895567737163e-08
247,"['NeuNAc', 'a2-3', 'Gal', 'b1-3', 'NeuNAc', 'a2-6', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.056588315786257e-11,0.0005536217358894646,0.9994463324546814,4.147727850067895e-08
248,"['Glc', 'b1-3', 'GalOPyr', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,7.597259923386446e-07,0.9998342990875244,0.00016499577031936496,5.422892801476564e-09
249,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Fuc', 'a1-3', 'Gal']",0.0,0.0,0.0,1.0,2.3795059658143394e-17,0.00017657472926657647,0.0038889849092811346,0.9959343671798706
250,"['Glc', 'a1-6', 'Rha', 'a1-3', 'Glc', 'b1-3', 'Glc', 'a1-4', 'GalNAla', '1-1', '1-1']",0.0,1.0,0.0,0.0,6.26113813573248e-11,0.9999464750289917,5.3505715186474845e-05,8.836666478845984e-14
251,"['Gal', 'a1-4', 'GalNAc', 'a1-4', 'GalNAc', 'a1-4', 'Gal', 'a1-4', 'GalN', 'a1-4', 'GalNAc']",0.0,0.0,1.0,0.0,4.419468957461703e-10,0.0046167937107384205,0.9953832030296326,2.606520776993193e-09
252,"['GlcA', 'b1-3', 'GalA', 'a1-2', 'Rha', 'a1-4', 'GalA', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.031904375281556e-07,0.001647103694267571,0.9983527660369873,6.28216506592949e-11
253,"['Galf', 'b1-4', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",0.0,0.0,1.0,0.0,1.7979132072021287e-11,1.4224056030798238e-06,0.9999985694885254,1.6794544421827595e-08
254,"['Fuc', 'a1-2', 'Gal', 'b1-4', 'Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.956765900510085e-12,0.004798618145287037,0.9952013492584229,1.0286586686614196e-11
255,"['Yer', 'a1-2', 'D-Rha', 'a1-3', 'D-Rha', 'a1-2', 'D-Rha', 'a1-3', 'D-Rha', '1-1', '1-1']",0.0,1.0,0.0,0.0,8.754665881127721e-10,1.0,6.883819736458463e-09,1.2775757340932614e-08
256,"['GlcA', 'a1-4', '6dTalOMe', 'a1-3', 'Fuc', 'a1-4', 'GlcA', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.7631131413509138e-05,0.9805013537406921,0.01948096789419651,2.837087542673089e-08
257,"['Glc', 'b1-2', 'Glc', 'b1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.693547228067473e-07,0.06528019905090332,0.934719443321228,2.542803301253116e-08
258,"['QuiNButOMe', 'b1-3', 'Rha', 'a1-3', 'Rha', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.9716387669177493e-06,0.9996784925460815,0.0003164488880429417,3.0417938887694618e-06
259,"['Tyv', 'a1-3', '6dManHep', 'b1-4', 'Gal', 'a1-3', 'GlcNAc', 'b1-3', 'DDManHep', 'a1-7', 'LDManHep']",0.0,1.0,0.0,0.0,1.0097050953788967e-16,1.0,1.8227069057904794e-15,3.96804897967451e-12
260,"['Fuc', 'a1-3', 'GlcNAc', 'b1-6', 'NeuNAc', 'a2-3', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.1671299839018648e-15,0.001181298866868019,0.9988186955451965,1.2659426458505596e-12
261,"['Glc', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man']",0.0,0.0,1.0,0.0,7.896922005201645e-10,0.0012852723011747003,0.9987146854400635,1.789718817590824e-09
262,"['Rha', 'a1-2', 'Rha', 'a1-3', 'Rha', 'a1-3', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.278258248722409e-09,0.9987115859985352,0.0012880034046247602,4.3987012077195686e-07
263,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-5', 'Gal']",0.0,1.0,0.0,0.0,1.8117275457640858e-09,0.9933156371116638,0.0066802469082176685,4.186607384326635e-06
264,"['ManOPyr', 'a1-4', 'GlcA', 'b1-3', 'Gal', 'a1-3', 'Glc', 'b1-4', 'Fuc', 'a1-4', 'Fuc']",0.0,1.0,0.0,0.0,1.3265145926144584e-10,0.9263067245483398,0.07369327545166016,1.156704669113412e-13
265,"['Fuc', 'a1-3', 'GlcNAc', 'b1-6', 'GalNAc', 'b1-3', 'Gal', 'b1-3', 'Gal', 'b1-3', 'GlcNAc']",0.0,0.0,1.0,0.0,3.1768877012026096e-15,0.0017159193521365523,0.9982840418815613,1.9404756967933423e-10
266,"['Rha', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man']",0.0,0.0,1.0,0.0,1.0485079330376651e-13,2.066803794775751e-08,1.0,4.312459556121695e-10
267,"['GlcNAc', 'b1-2', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",0.0,0.0,1.0,0.0,7.18371325966749e-12,2.6683406417760125e-07,0.9999997615814209,2.1075996059494173e-08
268,"['GlcA', 'b1-2', 'GlcN', 'a1-7', 'LDManHep', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.887262150532479e-08,0.9999988079071045,1.1381212061678525e-06,2.0464963057520436e-09
269,"['Fruf', 'a2-6', 'Fruf', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,4.088890648290544e-08,0.005654259119182825,0.9943457245826721,9.056912442240161e-10
270,"['ManOMe', 'a1-6', 'ManOMe', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-4', 'GalNAc']",1.0,0.0,0.0,0.0,4.0158759651021114e-10,5.5435240938095376e-05,0.9999445676803589,6.97678546879299e-12
271,"['QuiNFo', 'b1-3', 'Gal', 'a1-3', 'GlcA', 'b1-3', 'GalNAc', 'b1-4', 'QuiNFo', '1-1', '1-1']",0.0,1.0,0.0,0.0,8.218658501153719e-13,0.9999377727508545,6.219860370038077e-05,5.864694146984206e-11
272,"['Gal', 'a1-2', 'Abe', 'a1-3', 'Man', 'a1-4', 'Rha', 'a1-3', 'Gal', 'a1-2', 'Abe']",0.0,1.0,0.0,0.0,1.5581383294716034e-08,0.9999877214431763,1.2241574950166978e-05,4.4537293297786107e-10
273,"['D-FucNAc', 'a1-4', 'D-Fuc', 'a1-3', 'GlcNAc', 'b1-3', 'D-Fuc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.756842976125995e-09,0.9999878406524658,1.2118507584091276e-05,5.01799268803893e-09
274,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man']",0.0,0.0,1.0,0.0,1.1748245334463475e-13,3.981763802585192e-05,0.99996018409729,8.508279636387783e-10
275,"['GalfOAcOLac', 'b1-3', 'Glc', 'b1-6', 'GalfOAcOLac', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,3.777817983063869e-05,0.033977948129177094,0.9659839868545532,2.665929343947937e-07
276,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'Fuc', 'a1-3', 'Glc']",0.0,1.0,0.0,0.0,1.4450055041415055e-10,0.42597758769989014,0.574017345905304,5.085333668830572e-06
277,"['Rha', 'a1-4', 'Glc', 'a1-3', 'Rha', 'b1-4', 'Glc', 'b1-4', 'Rha', 'a1-3', 'Glc']",0.0,1.0,0.0,0.0,6.973563948520223e-10,0.9999871253967285,1.2887889170087874e-05,4.00413941370123e-13
278,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'NeuNGc', 'a2-6', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,5.135291063912417e-12,1.227288635163859e-07,0.9999998807907104,2.0236468056822332e-10
279,"['Gal', 'b1-4', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,5.462637545861071e-06,0.2944503128528595,0.7055429220199585,1.3451279983200948e-06
280,"['GalA', 'a1-6', 'Man', 'a1-5', 'Kdo', 'a2-4', 'Kdo', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,6.744314884343794e-09,0.9999997615814209,2.769604350305599e-07,5.598516442106849e-11
281,"['Glc', 'a1-4', 'Rha', 'a1-3', 'GlcA', 'b1-3', 'GlcNAc', 'a1-3', 'Rha', 'a1-6', 'Glc']",0.0,1.0,0.0,0.0,1.6031915920679263e-13,0.9999933242797852,6.689162546535954e-06,8.712191260301996e-15
282,"['Rha', 'a1-2', 'Glc', 'b1-3', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,2.148035971316631e-09,0.0338992141187191,0.966100811958313,5.794257074143161e-09
283,"['Glc', 'a1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-3', 'GalNAc', 'a1-3', 'Glc', 'a1-6', 'GlcNAc']",0.0,1.0,0.0,0.0,6.491917794014686e-16,0.1972810924053192,0.8027189373970032,2.1744374963800217e-12
284,"['Rha', 'a1-3', 'Rha', 'a1-8', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,7.002908830600063e-08,0.999977707862854,2.185880293836817e-05,3.0082867397140944e-07
285,"['Glc', 'a1-4', 'GalN', 'b1-4', 'Glc', 'b1-4', 'GlcA', 'a1-2', 'LDManHep', 'a1-3', 'GlcA']",0.0,1.0,0.0,0.0,6.34740426885827e-10,1.0,3.1507587650025926e-09,5.313657906692512e-15
286,"['Galf', 'b1-5', 'Galf', 'b1-6', 'Man', 'a1-6', 'ManOMe', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.739305531880177e-10,6.858723645564169e-05,0.9999314546585083,1.328547775264477e-11
287,"['GlcN', 'a1-2', 'Glc', 'a1-2', 'Gal', 'a1-3', 'Gal', 'a1-6', 'Glc', 'a1-3', 'LDManHep']",0.0,1.0,0.0,0.0,1.2205530640005402e-12,0.9999998807907104,1.0497916491658543e-07,1.4214437786541634e-11
288,"['GlcOMeA', 'b1-4', '6dTalOMe', 'a1-3', 'FucOMe', 'a1-4', 'GlcOMeA', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,1.2509575526564731e-06,0.9999982118606567,5.811792789245374e-07,7.205353202976994e-09
289,"['Fuc', 'a1-2', 'Gal', 'a1-3', 'Gal', 'a1-4', 'Gal', 'b1-3', 'GlcNAc', 'b1-6', 'GalNAc']",0.0,0.0,1.0,0.0,1.3827853792558464e-12,0.005203379318118095,0.9947966933250427,4.1385342012091944e-14
290,"['D-Araf', 'b1-2', 'D-Araf', 'a1-3', 'D-Araf', 'b1-2', 'D-Araf', 'a1-5', 'D-Araf', 'a1-5', 'D-Araf']",0.0,1.0,0.0,0.0,6.907584548798695e-08,0.9999992847442627,1.1909494190831538e-07,4.346360924500914e-07
291,"['Fuc', 'a1-2', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,6.8667405095368395e-09,0.03595674782991409,0.9640424847602844,7.939204920148768e-07
292,"['Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc']",0.0,0.0,1.0,0.0,7.872461537772324e-06,0.00043051879038102925,0.999561607837677,1.375878855292001e-10
293,"['6dAlt', 'b1-2', '6dAlt', 'b1-2', '6dAlt', 'b1-2', '6dAlt', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,0.19619326293468475,0.06506512314081192,0.7158130407333374,0.02292856015264988
294,"['Gal', 'b1-2', 'Ara', 'a1-3', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.3251884638521005e-06,0.000573176599573344,0.9994210004806519,4.490585979510797e-06
295,"['LDManHep', 'a1-2', 'DDManHep', 'a1-2', 'GalA', 'a1-3', 'LDManHep', 'a1-7', 'LDManHep', 'a1-3', 'Glc']",0.0,1.0,0.0,0.0,2.1726234145091894e-09,1.0,5.050368456771537e-11,1.1025276525078453e-10
296,"['GlcA', 'b1-4', 'Glc', 'b1-6', 'Gal', 'a1-6', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,4.4988155423197895e-09,0.21015435457229614,0.7898456454277039,1.1360710983066014e-10
297,"['GalNAc', 'a1-3', 'GalNAc', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,2.3416600214432037e-08,0.17228403687477112,0.8277159333229065,1.4329816222513614e-09
298,"['GlcOSA', 'b1-4', 'GlcOSA', 'b1-4', 'GlcOSA', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",1.0,0.0,0.0,0.0,0.9952573180198669,0.0020551090128719807,0.0026870497968047857,4.2846318137890194e-07
299,"['Rha', 'a1-4', 'Rha', 'a1-4', 'Rha', 'a1-2', 'Glc', '1-1', '1-1', '1-1', '1-1']",0.0,0.0,1.0,0.0,1.370544993051226e-07,0.05592762678861618,0.9440722465515137,2.470586513148021e-10
300,"['Gal', 'a1-3', 'Fuc', 'a1-4', 'GlcNAc', 'a1-3', 'Fuc', 'a1-3', 'FucNAc', 'b1-4', 'Fuc']",0.0,1.0,0.0,0.0,1.4697074668390542e-08,0.99943608045578,0.0005612776731140912,2.573679694251041e-06
301,"['Gal', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'Glc', '1-1', '1-1']",0.0,0.0,1.0,0.0,6.709661715120774e-10,0.9986282587051392,0.0013700653798878193,1.6759701111368486e-06
302,"['Fuc', 'a1-6', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-3', 'Xyl']",0.0,0.0,1.0,0.0,1.2161628583536033e-13,2.722219250017588e-08,1.0,1.9350904878479014e-08
303,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'GlcNAc', 'b1-4', 'Man']",0.0,0.0,1.0,0.0,3.3933480469983124e-09,4.629116301657632e-05,0.9999531507492065,5.669489269166661e-07
304,"['Glc', 'b1-3', 'Glc', 'a1-6', 'Gal', 'a1-2', 'Glc', 'a1-3', 'Glc', '1-1', '1-1']",0.0,1.0,0.0,0.0,8.0025133186723e-09,0.9900616407394409,0.009938332252204418,4.7144571579949e-10
305,"['GalA', 'a1-4', 'GalA', 'a1-4', 'GalA', 'a1-4', 'GalA', 'a1-2', 'Rha', 'a1-4', 'GalA']",0.0,0.0,1.0,0.0,2.1391728388664433e-09,0.0003963916969951242,0.9996035695075989,1.3562494460828134e-09
306,"['Glc', 'a1-3', 'Rha', 'a1-2', 'Rha', 'a1-2', 'Rha', 'a1-6', 'Glc', 'a1-2', 'Rha']",0.0,1.0,0.0,0.0,4.870083225583244e-10,0.9999901056289673,9.835194759943988e-06,1.0829567798076312e-10
307,"['Rha', 'a1-3', 'Glc', 'b1-4', 'Rha', 'a1-3', 'Glc', 'a1-2', 'GlcOP', 'a1-4', 'Rha']",0.0,1.0,0.0,0.0,5.762778492249265e-13,0.9999958276748657,4.218317371851299e-06,3.7888169130675855e-15
308,"['Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",0.0,0.0,1.0,0.0,2.609517810170381e-11,8.591297955717891e-06,0.9999902248382568,1.1917118172277696e-06
309,"['GlcNAcOAcOLac', 'a1-3', 'QuiNAc', 'a1-3', 'GlcNAc', 'b1-4', 'GlcNAcOAcOLac', '1-1', '1-1', '1-1', '1-1']",0.0,1.0,0.0,0.0,9.998574341807398e-07,0.9999492168426514,1.2050300028931815e-05,3.77485339413397e-05
310,"['Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",0.0,0.0,1.0,0.0,2.609517810170381e-11,8.591297955717891e-06,0.9999902248382568,1.1917118172277696e-06
311,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'GlcNAc', 'b1-3', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",0.0,0.0,1.0,0.0,3.725797795284258e-11,0.0373845174908638,0.9626154899597168,2.3214077327082805e-09
