,Seqs,True,Preds
351,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man']",2,2
352,"['6dTal', 'a1-3', '6dTal', 'a1-2', '6dTal', 'a1-3', '6dTal', '1-1', '1-1', '1-1', '1-1']",1,1
353,"['GlcN', 'b1-6', 'GlcN', 'b1-4', 'GlcN', 'b1-6', 'GlcN', 'b1-3', 'Man', 'a1-5', 'Kdo']",1,1
354,"['GlcOAcNOVac', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAcOS', '1-1', '1-1']",1,1
355,"['GlcOLac', 'a1-3', 'Rha', 'a1-2', 'Rha', 'a1-4', 'Gal', 'b1-3', 'GalNAc', 'b1-2', 'Rha']",1,1
356,"['Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",2,2
357,"['D-Rha', 'a1-6', 'Man', 'a1-3', 'D-Fuc', 'a1-3', 'GlcNAcOPGro', 'b1-3', 'D-Rha', '1-1', '1-1']",1,1
358,"['Gal', 'a1-4', 'ManNAcA', 'b1-6', 'Glc', 'a1-4', 'ManNAcA', 'b1-3', 'GalNAc', 'b1-6', 'Gal']",1,1
359,"['Man', 'b1-2', 'DDManHep', 'a1-3', 'Man', 'b1-4', 'DDManHep', 'a1-5', 'Kdo', 'a2-4', 'Kdo']",1,1
360,"['Man', 'b1-2', 'Man', 'a1-2', 'Glc', 'a1-3', 'Man', 'a1-2', 'Man', 'b1-3', 'GlcNAc']",1,2
361,"['Gal', 'a1-6', 'GlcNAcOP', 'a1-6', 'Gal', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
362,"['RhaOFer', 'a1-4', 'Fruf', 'b1-2', 'GlcOBz', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
363,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Man', 'a1-6', 'Gal']",3,3
364,"['Man', 'a1-3', 'Man', 'a1-3', 'Glc', 'b1-4', 'GalOPA', 'a1-3', 'Man', 'a1-5', 'GalOPA']",1,1
365,"['Gal', 'b1-3', 'Gal', 'b1-3', 'GlcNAc', 'b1-6', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",2,2
366,"['Gal', 'a1-2', 'Gal', 'a1-2', 'Glc', 'b1-3', 'Glc', 'a1-3', 'Glc', '1-1', '1-1']",1,1
367,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,2
368,"['Rha', 'a1-3', 'Gal', 'b1-4', 'Gal', 'b1-3', 'GalNAc', 'b1-4', 'Rha', '1-1', '1-1']",1,1
369,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",2,2
370,"['GlcNAc', 'b1-3', 'LDManHep', 'a1-7', 'LDManHep', 'a1-3', 'LDManHep', 'a1-5', 'KoOPEtn', 'a2-4', 'Kdo']",1,1
371,"['Gal', 'b1-3', 'GalOP', 'b1-4', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
372,"['Xyl', 'b1-2', 'Glc', 'b1-3', 'Glc', 'b1-4', 'Gal', '1-1', '1-1', '1-1', '1-1']",2,2
373,"['Xyl', 'b1-2', 'Glc', 'b1-3', 'D-Fuc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
374,"['Gal', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
375,"['Glc', 'a1-3', 'Glc', 'a1-6', 'Galf', 'b1-3', 'Glc', 'a1-2', 'Galf', 'b1-3', 'Gal']",1,1
376,"['GalASer', 'b1-3', 'GlcNAc', 'b1-2', 'QuiNAc', 'a1-4', 'GlcA', 'b1-3', 'GalASer', '1-1', '1-1']",1,2
377,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",2,2
378,"['Gal', 'b1-4', 'GlcNAc', 'b1-6', 'NeuNAc', 'a2-3', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",2,1
379,"['GlcA', 'b1-3', 'Gal', 'b1-3', 'GalNAc', 'a1-4', 'GalNAc', 'b1-4', 'Fuc', 'a1-3', 'GlcNAcOPCho']",2,1
380,"['Fuc', 'a1-2', 'GalNAc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal']",2,2
381,"['Rha', 'a1-3', 'Glc', 'a1-2', 'Rha', 'a1-2', 'Glc', 'a1-3', 'Rha', '1-1', '1-1']",1,1
382,"['Man', 'a1-3', 'Man', 'a1-3', 'QuiNAc', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",1,1
383,"['DigOMe', 'b1-4', 'D-6dAraHexOMe', 'b1-4', 'DigOMe', 'b1-4', 'DigOMe', '1-1', '1-1', '1-1', '1-1']",2,2
384,"['GalfOAc', 'b1-3', 'Gal', 'a1-3', 'GalfOAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
385,"['Xyl', 'b1-2', 'Glc', 'b1-3', 'Ara', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
386,"['Glc', 'a1-2', 'Gal', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
387,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', '1-1', '1-1']",2,2
388,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'Man', 'a1-3', 'Gal']",2,2
389,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",2,2
390,"['Rha', 'a1-2', 'Glc', 'b1-2', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
391,"['GlcNAc', 'b1-2', 'Rha', 'a1-2', 'Rha', 'a1-4', 'Glc', 'a1-3', 'GalNAc', 'b1-3', 'Rha']",1,1
392,"['Xyl', 'a1-6', 'Glc', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
393,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-3', 'Man']",2,2
394,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
395,"['GalOMe', 'b1-6', 'GalOMe', 'b1-3', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man']",2,2
396,"['Glc', 'b1-4', 'GlcNAc', 'b1-3', 'GlcNAc', 'a1-6', 'GlcNAc', 'a1-4', 'GalNAc', 'a1-4', 'GalNAc']",1,1
397,"['NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man']",2,2
398,"['Galf', 'b1-3', 'Man', 'a1-2', 'Galf', 'b1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man']",2,2
399,"['NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc']",2,2
400,"['GalNAc', 'b1-4', 'RibOP-ol', '4-5', 'GlcOPEtn', 'b1-3', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",1,2
401,"['D-Rha', 'a1-3', 'D-Rha', 'a1-3', 'D-Rha', 'a1-3', 'D-Rha', 'a1-2', 'D-RhaOMe', 'a1-3', 'D-Rha']",1,1
402,"['Gal', 'b1-3', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Gal', 'b1-3', 'GalNAc']",2,2
403,"['Rha', 'a1-3', 'L-Xyl', 'b1-2', 'Rha', 'b1-4', 'Rha', 'a1-2', 'Rha', '1-1', '1-1']",1,1
404,"['Rha', 'a1-3', 'Rha', 'a1-2', 'Gal', 'a1-3', 'GlcNAc', 'a1-3', 'RhaOMe', '1-1', '1-1']",1,1
405,"['LDManHep', 'a1-3', 'Glc', 'b1-4', 'LDManHep', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
406,"['Man', 'a1-2', 'Gal', 'b1-4', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
407,"['GlcA', 'b1-2', 'Man', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
408,"['Glc', 'a1-4', 'Rha', 'a1-3', 'GlcA', 'b1-3', 'GlcNAc', 'a1-3', 'Rha', 'a1-6', 'Glc']",1,1
409,"['Dig', 'b1-4', 'Dig', 'b1-4', 'Dig', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
410,"['LDManHep', 'a1-3', 'LDManHepOP', 'a1-5', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
411,"['Glc', 'b1-2', 'RibOP-ol', '1-5', 'RibOP-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
412,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Glc']",2,2
413,"['Rha', 'a1-2', 'Ara', 'a1-2', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
414,"['Glc', 'a1-4', 'GlcA', 'b1-2', 'Gal', 'a1-3', 'Man', 'a1-3', 'Glc', 'b1-6', 'Glc']",1,1
415,"['Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",2,2
416,"['Glc', 'a1-2', 'Fuc', 'a1-4', 'Glc', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,1
417,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
418,"['Rha', 'a1-2', 'Rha', 'a1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
419,"['GalNAc', 'b1-4', 'NeuNAc', 'a2-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'GalNAcOS']",2,2
420,"['QuiN', 'b1-3', 'Rha', 'a1-3', 'GlcN', 'a1-3', 'Glc', 'b1-2', 'Glc', 'a1-4', 'GalN']",1,1
421,"['Fuc', 'a1-2', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",2,2
422,"['GalOAc', 'a1-4', 'GalA', 'a1-6', 'Man', 'a1-4', 'Kdo', '1-1', '1-1', '1-1', '1-1']",1,1
423,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc']",2,2
424,"['Rha', 'a1-3', 'Gal', 'a1-3', 'GlcNAc', 'b1-3', 'Rha', 'a1-3', 'Rha', 'a1-3', 'Rha']",1,1
425,"['NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc']",2,2
426,"['Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,2
427,"['Rha', 'a1-2', 'Ara', 'a1-2', 'GlcA', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
428,"['GalNAc', 'b1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-3', 'Gal', 'b1-4', 'Glc', 'b1-4', 'GlcNAc']",1,1
429,"['Galf', 'a1-2', 'Man', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
430,"['Abe', 'a1-3', '6dManHep', 'b1-4', 'Gal', 'a1-3', 'GlcNAc', 'b1-3', 'Gal', '1-1', '1-1']",1,1
431,"['Fuc', 'a1-2', 'GalNAc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Fuc', 'a1-2', 'Gal']",2,2
432,"['GlcAOLac', 'b1-2', 'Xyl', 'b1-3', 'Ery-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
433,"['NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man']",3,3
434,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-3', 'Man']",3,2
435,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', 'a1-6', 'Man']",2,2
436,"['Glc', 'a1-4', 'GlcNAc', 'b1-2', 'Rha', 'a1-2', 'Rha', 'a1-3', 'Rha', 'a1-3', 'GlcNAc']",1,1
437,"['Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-3', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc']",2,2
438,"['Glc', 'b1-4', 'Glc', 'b1-6', 'Glc', 'a1-4', 'Glc', 'a1-6', 'Glc', '1-1', '1-1']",2,1
439,"['GlcNAc', 'a1-2', 'Galf', 'a1-2', 'Gal-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
440,"['L-QuiNAc', 'a1-3', 'QuiNAc', 'b1-4', 'Fuc', 'a1-2', 'GalA', 'b1-3', 'GlcNAc', 'b1-3', 'Gal']",1,2
441,"['Galf', 'b1-6', 'Galf', 'b1-5', 'Galf', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
442,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man']",2,2
443,"['Man', 'b1-2', 'Man', 'a1-2', 'Man', 'a1-2', 'Glc', 'a1-3', 'Man', 'b1-3', 'GlcNAc']",1,2
444,"['RhaOMe', 'a1-3', 'Glc', 'b1-4', 'D-Fuc', 'a1-2', 'Xyl', 'b1-3', 'RhaOMe', '1-1', '1-1']",1,1
445,"['NeuNGc', 'a2-8', 'NeuNGc', 'a2-6', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",2,1
446,"['GlcA', 'b1-4', 'GalNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-6', 'GalNAc']",2,2
447,"['Xyl', 'a1-6', 'Glc', 'b1-4', 'Gal', 'b1-2', 'Xyl', 'a1-6', 'Glc', 'b1-4', 'Glc']",2,2
448,"['Gal', 'b1-4', 'Glc', 'b1-4', 'LDManHepOPEtn', 'a1-2', 'LDManHepOPEtn', 'a1-3', 'LDManHep', 'a1-5', 'KdoOP']",1,1
449,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",2,2
450,"['Rha', 'a1-2', 'Glc', 'b1-2', 'D-Fuc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
451,"['Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man']",2,2
452,"['GlcOSA', 'b1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man']",2,3
453,"['ManNAcNAmA', 'b1-4', 'ManNAcNAmA', 'b1-3', 'D-FucNAc', 'a1-4', 'ManNAcNAmA', '1-1', '1-1', '1-1', '1-1']",1,1
454,"['Rha', 'a1-4', 'Rha', 'a1-4', 'Rha', 'a1-2', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,2
455,"['D-6dAraHexOMe', 'a1-3', 'FucOMe', 'a1-3', 'RhaOMe', 'a1-3', 'RhaOMe', '1-1', '1-1', '1-1', '1-1']",1,1
456,"['GlcNAc', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Xyl', 'b1-2', 'Man', 'b1-4', 'GlcNAc']",2,2
457,"['Man', 'a1-2', 'Man', 'a1-2', 'Man-ol', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
458,"['Glc', 'a1-4', 'Glc', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
459,"['Glc', 'b1-3', '6dTalOAc', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
460,"['LDManHep', 'a1-2', 'LDManHep', 'a1-3', 'PseNAcNAc', 'b2-6', 'Glc', 'b1-4', 'DDManHep', 'a1-5', 'Kdo']",1,1
461,"['QuiNAlaAc', 'b1-6', 'Glc', 'a1-4', 'Glc', 'a1-4', 'Glc', 'b1-3', 'GalNAc', 'a1-2', 'QuiNAlaAc']",1,1
462,"['Kdo', 'b2-3', 'ManOMe', 'b1-5', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
463,"['Glc', 'b1-4', 'Glc', 'b1-4', 'Glc', 'b1-6', 'Gal', 'a1-4', 'Gal', '1-1', '1-1']",2,2
464,"['GalOPA', 'a1-3', 'Glc', 'b1-4', 'Man', 'a1-5', 'GalOPA', 'a1-4', 'Kdo', '1-1', '1-1']",1,1
465,"['QuiNButOMe', 'b1-3', 'Rha', 'a1-3', 'Rha', 'a1-2', 'Rha', 'a1-3', 'L-GalNAcA', '1-1', '1-1']",1,1
466,"['Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-2', 'Man', 'a1-2', 'Man']",2,2
467,"['ManOPOMe', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', '1-1', '1-1', '1-1', '1-1']",1,2
468,"['GalNAc', 'a1-3', 'GalNAc', 'b1-4', 'Rha', 'a1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1']",1,1
469,"['Man', 'a1-2', 'Glc', 'b1-6', 'Glc', 'b1-2', 'Glc', 'b1-2', 'Glc', 'b1-2', 'Glc']",2,1
470,"['D-Araf', 'a1-3', 'GlcNAc', 'a1-4', 'GalNAc', 'a1-6', 'GlcNAc', '1-1', '1-1', '1-1', '1-1']",1,1
471,"['6dTalOAcOMe', 'a1-3', 'Glc', 'b1-3', '6dTalOAc', 'a1-3', 'Glc', 'b1-3', '6dTalOAc', 'a1-3', 'Glc']",1,1
472,"['Gal', 'b1-4', 'GlcOAc', 'b1-6', 'Glc', 'a1-4', 'Gal', 'b1-4', 'Glc', 'b1-4', 'Glc']",1,1
473,"['GlcA', 'b1-3', 'GalNAc', 'a1-3', 'GalNAc', 'a1-2', 'Fuc', 'a1-2', 'GlcA', '1-1', '1-1']",1,1
474,"['GalNAc', 'a1-2', 'QuiNBut', 'b1-4', 'GalNAc', 'a1-2', 'QuiNBut', 'b1-4', 'QuiNBut', 'b1-4', 'GalNAc']",1,2
475,"['Gal', 'b1-4', 'GalOPGro', 'b1-3', 'GalOPGro', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
476,"['GlcA', 'b1-6', 'Glc', 'a1-3', 'Man', 'a1-3', 'Glc', 'a1-6', 'Man', '1-1', '1-1']",1,1
477,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
478,"['LDManHep', 'a1-6', 'Glc', 'a1-2', 'Glc', 'a1-3', 'Gal', 'a1-6', 'Glc', 'a1-3', 'LDManHep']",1,1
479,"['Fruf', 'b1-2', 'Fruf', 'b1-2', 'Fruf', 'b1-2', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,2
480,"['L-DigOMe', 'a1-4', 'D-6dAraHexOMe', 'b1-4', 'DigOMe', 'b1-4', 'DigOMe', '1-1', '1-1', '1-1', '1-1']",2,2
481,"['GlcOMeOPyr', 'b1-3', 'GlcOPyr', 'b1-4', 'Glc', 'b1-6', 'Glc', '1-1', '1-1', '1-1', '1-1']",1,1
482,"['Rha', 'a1-4', 'Glc', 'a1-2', 'Glc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,2
483,"['GlcN', 'b1-6', 'GlcN', 'b1-6', 'GlcN', 'b1-6', 'GlcN', 'b1-6', 'GlcN', '1-1', '1-1']",1,1
484,"['Gal', 'a1-4', 'Gal', 'b1-4', 'Glc', 'b1-2', 'LDManHepOPEtn', 'a1-2', 'LDManHepOPEtn', 'a1-3', 'Glc']",1,1
485,"['Man', 'a1-2', 'Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-3', 'Man', 'a1-6', 'Man']",2,2
486,"['D-FucNAc', 'b1-3', 'GlcNAc', 'a1-4', 'GalA', 'b1-3', 'GlcNAc', 'b1-6', 'GlcNAc', '1-1', '1-1']",1,1
487,"['FucNAc', 'a1-4', 'Man', 'a1-3', 'FucNAc', 'a1-3', 'GlcNAc', 'b1-3', 'FucNAc', '1-1', '1-1']",1,1
488,"['Araf', 'a1-2', 'Araf', 'a1-3', 'Xyl', 'b1-4', 'Araf', 'a1-3', 'Xyl', 'b1-4', 'Xyl']",2,1
489,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Man']",2,2
490,"['Fuc', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Man', 'a1-3', 'Gal', 'b1-4', 'GlcNAc']",3,2
491,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'a1-6', 'Man', 'a1-2', 'Man']",2,2
492,"['Gal', 'a1-4', 'Gal', 'b1-4', 'GlcNAc', 'b1-4', 'NeuNAc', 'a2-6', 'Gal', 'b1-4', 'GlcNAc']",2,2
493,"['Gal', 'b1-7', 'DDManHep', 'a1-6', 'DDManHep', 'a1-6', 'Glc', 'b1-4', 'LDManHep', 'a1-2', 'LDManHep']",1,1
494,"['Glc', 'b1-3', 'Glc', 'b1-6', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc', 'b1-3', 'Glc']",2,2
495,"['Glc', 'a1-3', 'Glc', 'a1-3', 'LDManHep', 'a1-7', 'LDManHepOP', 'a1-3', 'LDManHepOPPEtn', 'a1-5', 'Kdo']",1,1
496,"['Man', 'a1-2', 'Man', 'a1-3', 'Man', 'a1-2', 'Man', 'a1-2', 'Man', '1-1', '1-1']",2,2
497,"['Xyl', 'b1-2', 'Man', 'a1-3', 'Man', 'a1-6', 'Man', 'b1-4', 'GlcNAc', 'b1-4', 'Fuc']",2,2
498,"['NeuNGc', 'a2-3', 'Gal', 'b1-4', 'GlcNAcOS', 'b1-3', 'Gal', 'b1-4', 'GlcNAcOS', 'b1-3', 'Gal']",2,2
499,"['GlcNAc', 'a1-2', 'Rha', 'a1-2', 'Rha', 'a1-3', 'L-Xyl', 'b1-4', 'Rha', 'a1-3', 'GlcNAc']",1,1
500,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
501,"['Galf', 'b1-6', 'Galf', 'b1-5', 'Galf', 'b1-2', 'Man', 'a1-6', 'Man', 'a1-6', 'Galf']",2,2
502,"['Rha', 'a1-2', 'Rha', 'a1-4', 'Rha', 'a1-3', 'Glc', '1-1', '1-1', '1-1', '1-1']",2,2
503,"['D-Rha', 'a1-4', 'GalNAcA', 'a1-3', 'QuiNAcOAc', 'a1-3', 'D-Rha', '1-1', '1-1', '1-1', '1-1']",1,1
504,"['GlcOAcN', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAc', 'b1-4', 'GlcNAcOS', '1-1', '1-1', '1-1', '1-1']",1,1
505,"['GlcNBut', 'b1-3', 'Glc', 'a1-6', 'GlcNAc', 'a1-4', 'GalNAc', 'a1-3', 'GalNAc', 'b1-6', 'GlcNBut']",1,1
506,"['GlcOP', 'b1-2', 'GlcOPOOle', 'b1-4', 'GlcOP', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
507,"['Fuc', 'a1-2', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
508,"['ManOMe', 'a1-2', 'Man', 'a1-2', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
509,"['Gal', 'b1-7', 'Glc', 'a1-4', 'Gal', 'b1-4', 'LDManHep', 'a1-5', 'KdoOP', '1-1', '1-1']",1,1
510,"['LDManHep', 'a1-4', 'Kdo', 'a2-6', 'GlcN', 'a1-4', 'GlcN', 'a1-4', 'GalA', 'a1-3', 'GalA']",1,1
511,"['GlcOMeA', 'a1-4', 'D-6dTalOAcOMe', 'a1-3', 'FucOMe', 'a1-4', 'GlcOMeA', '1-1', '1-1', '1-1', '1-1']",1,1
512,"['GalASer', 'a1-4', 'GalA', 'a1-3', 'GalAAla', 'a1-3', 'GlcNAc', 'b1-3', 'GalASer', '1-1', '1-1']",1,1
513,"['Rha', 'a1-3', 'Gal', 'b1-4', 'GalNAcOPCho', 'b1-4', 'Rha', '1-1', '1-1', '1-1', '1-1']",1,2
514,"['Glc', 'a1-2', 'Man', 'a1-6', 'Man', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
515,"['GlcA', 'b1-2', 'Rha', 'a1-2', 'Rha', 'a1-2', 'Rha', 'a1-3', 'Gal', 'b1-2', 'Rha']",1,2
516,"['Man', 'a1-3', 'Man', 'a1-3', 'QuiNAc', 'b1-4', 'Glc', '1-1', '1-1', '1-1', '1-1']",1,1
517,"['Gal', 'a1-3', 'Gal', 'b1-4', 'GlcNAc', 'b1-6', 'Gal', 'b1-3', 'GalNAc', '1-1', '1-1']",2,2
518,"['Gal', 'a1-3', 'Glc', 'a1-3', 'LDManHep', 'a1-7', 'LDManHepOP', 'a1-3', 'LDManHepOPPEtn', 'a1-5', 'Kdo']",1,1
519,"['Xyl', 'b1-4', 'Rha', 'a1-4', 'D-Fuc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,2
520,"['ManNAc', 'b1-3', 'ManNAc', 'b1-4', 'ManNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
521,"['Gal', 'a1-4', 'Gal', 'b1-4', 'GlcNAc', 'b1-2', 'Gal', 'a1-4', 'Gal', 'b1-4', 'GlcNAc']",2,2
522,"['LDManHep', 'a1-3', 'LDManHep', 'a1-5', 'Kdo', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
523,"['D-Araf', 'b1-2', 'D-Araf', 'a1-3', 'D-Araf', 'b1-2', 'D-Araf', 'a1-5', 'D-Araf', '1-1', '1-1']",1,1
524,"['Glc', 'a1-4', 'Gal', 'b1-6', 'Glc', 'a1-2', 'Glc', 'a1-4', 'Glc', 'a1-3', 'GalOPEtnA']",1,1
525,"['Fuc', 'a1-3', 'Fuc', 'a1-6', 'GlcNAc', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",2,1
526,"['GalNAcA', 'a1-2', 'GlcNAc', 'b1-3', 'RhaOMe', '1-1', '1-1', '1-1', '1-1', '1-1', '1-1']",1,1
